accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9986168741355463,0.75,1.0,0.8571428571428571,0.9986168741355463,0.9986168741355463,0.9986168741355463,0.9282239650550977,0.8564621798689697,0.004149377593360996,1.0,1.0,1995.0,723,3
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,15,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,15,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016666666666666666,1.0,1.0,1998.0,60,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03508771929824561,1.0,1.0,1999.0,57,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007017543859649123,1.0,1.0,2000.0,570,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07936507936507936,1.0,1.0,2001.0,63,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005012531328320802,1.0,1.0,2002.0,399,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2003.0,21,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,18,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,12,0
0.9166666666666666,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.4782608695652174,0.0,0.0,,0.0,2006.0,12,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12121212121212122,1.0,1.0,2007.0,33,4
0.9972451790633609,0.0,0.0,0.0,0.9972451790633609,0.9972451790633609,0.9972451790633609,0.4993103448275862,0.0,0.0027548209366391185,0.9806629834254144,0.125,2008.0,363,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,2009.0,12,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,24,0
0.9333333333333333,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.4827586206896552,0.0,0.06666666666666667,0.9285714285714286,0.5,2011.0,15,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.037037037037037035,1.0,1.0,2012.0,27,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,9,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,27,0
0.9924242424242424,0.6666666666666666,1.0,0.8,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.8980694980694981,0.7962962962962963,0.015151515151515152,1.0,1.0,2015.0,132,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004975124378109453,1.0,1.0,2016.0,201,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00980392156862745,1.0,1.0,2017.0,102,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2018.0,117,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,1.0,1.0,2019.0,30,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2020.0,36,0
0.9928057553956835,0.5,1.0,0.6666666666666666,0.9928057553956835,0.9928057553956835,0.9928057553956835,0.8315151515151515,0.6634382566585957,0.007194244604316547,0.9967793880837359,0.5888888888888888,2021.0,417,3
0.9975490196078431,0.0,0.0,0.0,0.9975490196078431,0.9975490196078431,0.9975490196078431,0.49938650306748467,0.0,0.0,,0.0,2022.0,408,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002380952380952381,1.0,1.0,2023.0,420,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,,3,0
