accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9972451790633609,0.75,0.75,0.75,0.9972451790633609,0.9972451790633609,0.9972451790633609,0.8743074792243768,0.7486149584487535,0.005509641873278237,0.9954986149584488,0.8088235294117647,1995.0,726,4
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,3,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,3,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03508771929824561,1.0,1.0,1998.0,57,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1999.0,45,0
0.9982547993019197,0.875,1.0,0.9333333333333333,0.9982547993019197,0.9982547993019197,0.9982547993019197,0.9662245800176834,0.9324531415772722,0.012216404886561954,1.0,0.9999999999999998,2000.0,573,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.037037037037037035,1.0,1.0,2001.0,54,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0038314176245210726,1.0,1.0,2002.0,522,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,1.0,1.0,2003.0,18,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,1.0,1.0,2004.0,21,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,2005.0,9,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2006.0,12,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2007.0,30,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2008.0,372,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2009.0,24,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,21,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2011.0,24,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2012.0,12,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,21,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,42,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2015.0,132,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01282051282051282,1.0,1.0,2016.0,156,2
0.9904761904761905,0.8,1.0,0.8888888888888888,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.9419568822553896,0.8839779005524862,0.0380952380952381,0.9900990099009901,0.6791666666666667,2017.0,105,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011494252873563218,1.0,1.0,2018.0,87,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2019.0,33,0
0.9166666666666666,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.4782608695652174,-0.04347826086956519,0.041666666666666664,0.9565217391304348,0.5,2020.0,24,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007246376811594203,1.0,1.0,2021.0,414,3
0.9975124378109452,1.0,0.6666666666666666,0.8,0.9975124378109452,0.9975124378109452,0.9975124378109452,0.8993742177722153,0.7987987987987988,0.007462686567164179,0.9974937343358395,0.8333333333333333,2022.0,402,3
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2023.0,399,0
