accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.9823529411764705,0.95,0.8007662835249042,0.8690228690228691,0.9823529411764705,0.9823529411764705,0.9823529411764705,0.9297809945054276,0.8596356555765666,0.073109243697479,0.9871249778555872,0.9396127672411114,France,3570,261
0.9832071901608326,0.950354609929078,0.8246153846153846,0.8830313014827018,0.9832071901608326,0.9832071901608326,0.9832071901608326,0.9369927815860445,0.8740344493046021,0.07686849574266792,0.989846863359546,0.9530448709873317,Germany,4228,325
