accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9795918367346939,0.9069767441860465,0.7959183673469388,0.8478260869565217,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9184442934782608,0.8369384359400999,0.07142857142857142,0.9896197097363277,0.911870269386127,Bild,686,49
0.9778911564625851,0.9393939393939394,0.7380952380952381,0.8266666666666667,0.9778911564625851,0.9778911564625851,0.9778911564625851,0.9074296094459582,0.8150406504065041,0.07142857142857142,0.9899703471132042,0.924425963085078,FAZ,588,42
0.972972972972973,0.9322033898305084,0.6962025316455697,0.7971014492753623,0.972972972972973,0.972972972972973,0.972972972972973,0.8913118414939376,0.7829489846310402,0.07625482625482626,0.9844450617039007,0.9029484888400658,Figaro,1036,79
0.9894179894179894,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9894179894179894,0.9894179894179894,0.9894179894179894,0.9601139601139601,0.9202279202279202,0.07142857142857142,0.9994724068798143,0.9933757175136484,Liberation,378,27
0.9785714285714285,0.9583333333333334,0.7419354838709677,0.8363636363636363,0.9785714285714285,0.9785714285714285,0.9785714285714285,0.912449334105385,0.8250971682398667,0.07380952380952381,0.990961107886226,0.9391732890319764,Mediapart,420,31
0.9756838905775076,0.9047619047619048,0.76,0.8260869565217391,0.9756838905775076,0.9756838905775076,0.9756838905775076,0.9065075305484513,0.8131212723658052,0.07598784194528875,0.9905263157894737,0.9227401239566249,Monde,658,50
0.9722222222222222,1.0,0.6111111111111112,0.7586206896551724,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.8719419237749546,0.7447916666666667,0.07142857142857142,0.9957264957264957,0.9597993827160496,MondeDiplo,252,18
0.9842615012106537,0.98,0.8032786885245902,0.8828828828828829,0.9842615012106537,0.9842615012106537,0.9842615012106537,0.9372234012078269,0.8745355548804711,0.07384987893462469,0.9977713489767491,0.9750607359570642,Parisien,826,61
0.986682808716707,1.0,0.8166666666666667,0.8990825688073395,0.986682808716707,0.986682808716707,0.986682808716707,0.945976799633741,0.892031275994011,0.07263922518159806,0.9965839860748477,0.9692111926086475,SZ,826,60
0.9797843665768194,0.8867924528301887,0.8392857142857143,0.8623853211009175,0.9797843665768194,0.9797843665768194,0.9797843665768194,0.9257381150959133,0.8514851485148515,0.07547169811320754,0.9891451478550604,0.9333236551751306,Spiegel,742,56
0.9768339768339769,0.9629629629629629,0.7027027027027027,0.8125,0.9768339768339769,0.9768339768339769,0.9768339768339769,0.9000771604938271,0.8004750593824228,0.07142857142857142,0.9912344777209642,0.9311066683365461,Welt,518,37
0.9806295399515739,0.9622641509433962,0.7846153846153846,0.864406779661017,0.9806295399515739,0.9806295399515739,0.9806295399515739,0.9269882659713169,0.8540926052683875,0.07869249394673124,0.9927019104417265,0.9410539003085471,Zeit,826,65
