accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9857142857142858,0.7931034482758621,0.7540983606557377,0.773109243697479,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.8828671047769012,0.7657390490006152,0.032275132275132276,0.9934659269151825,0.8826345871229722,Bild,1890,61
0.9911452184179457,0.8695652173913043,0.8163265306122449,0.8421052631578947,0.9911452184179457,0.9911452184179457,0.9911452184179457,0.9187750731216136,0.8375548196545243,0.028925619834710745,0.9965758947956083,0.8856274155904623,FAZ,1694,49
0.9890422077922078,0.85,0.7391304347826086,0.7906976744186046,0.9890422077922078,0.9890422077922078,0.9890422077922078,0.8925357511497065,0.7850996201255911,0.028003246753246752,0.9852288886871805,0.8633963495554655,Figaro,2464,69
0.9876847290640394,0.782608695652174,0.782608695652174,0.782608695652174,0.9876847290640394,0.9876847290640394,0.9876847290640394,0.8881357800187359,0.7762715600374718,0.02832512315270936,0.9883727337851986,0.8783545641160742,Liberation,812,23
0.9897959183673469,0.8148148148148148,0.7857142857142857,0.8,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.8973821989528796,0.7947661739762539,0.025974025974025976,0.9971088435374149,0.887661640348487,Mediapart,1078,28
0.9906152241918665,0.8409090909090909,0.7708333333333334,0.8043478260869565,0.9906152241918665,0.9906152241918665,0.9906152241918665,0.8997700668896321,0.7995494449347391,0.02502606882168926,0.9861408199643493,0.8766124618835759,Monde,1918,48
0.9857142857142858,0.5714285714285714,0.75,0.6486486486486487,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.820678783101666,0.6414934238438694,0.017582417582417582,0.9894435123042505,0.7103183587525221,MondeDiplo,910,16
0.9904485049833887,0.8305084745762712,0.7903225806451613,0.8099173553719008,0.9904485049833887,0.9904485049833887,0.9904485049833887,0.9025092634154499,0.8050216157604946,0.02574750830564784,0.9928773753540687,0.903303792653879,Parisien,2408,62
0.9943064182194618,0.9259259259259259,0.8771929824561403,0.9009009009009009,0.9943064182194618,0.9943064182194618,0.9943064182194618,0.9489849561792008,0.8979721166032953,0.029503105590062112,0.9934877192982455,0.9299806149704171,SZ,1932,57
0.9882903981264637,0.875,0.75,0.8076923076923077,0.9882903981264637,0.9882903981264637,0.9882903981264637,0.9008268301746563,0.8016905071521456,0.03278688524590164,0.9875475613974403,0.8909660717463078,Spiegel,1708,56
0.9918032786885246,0.9285714285714286,0.78,0.8478260869565217,0.9918032786885246,0.9918032786885246,0.9918032786885246,0.9218071469680322,0.8436470157451483,0.02927400468384075,0.9928829915560916,0.9180864985536548,Welt,1708,50
0.9924506387921022,0.9,0.8852459016393442,0.8925619834710744,0.9924506387921022,0.9924506387921022,0.9924506387921022,0.9443249279377641,0.8886501328080699,0.03542392566782811,0.9988353845698326,0.971213833605274,Zeit,1722,61
