accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.990339157245632,0.848605577689243,0.79182156133829,0.8192307692307692,0.990339157245632,0.990339157245632,0.990339157245632,0.9071338640240435,0.8142738379575687,0.0276464542651593,0.9883179195044105,0.8687823852912114,France,9730,269
0.9903500473036897,0.8474025974025974,0.8259493670886076,0.8365384615384616,0.9903500473036897,0.9903500473036897,0.9903500473036897,0.9157833660782579,0.8315675741881299,0.02989593188268685,0.9855862053215416,0.8775646493822652,Germany,10570,316
