accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.991701244813278,0.9120879120879121,0.8058252427184466,0.8556701030927835,0.991701244813278,0.991701244813278,0.991701244813278,0.9256989514548446,0.8514147308158098,0.03052756372258447,0.9819775431639622,0.8964603008710503,1995.0,3374,103
0.9897959183673469,1.0,0.75,0.8571428571428571,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9259259259259258,0.851963746223565,0.04081632653061224,0.9973404255319149,0.95,1996.0,98,4
0.9857142857142858,0.75,1.0,0.8571428571428571,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9248120300751879,0.849785407725322,0.04285714285714286,0.9950248756218905,0.9166666666666665,1997.0,70,3
0.9920634920634921,1.0,0.8181818181818182,0.9,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.9479338842975207,0.895910780669145,0.04365079365079365,0.993964541682384,0.9216577540106954,1998.0,252,11
0.9887218045112782,0.7272727272727273,1.0,0.8421052631578947,0.9887218045112782,0.9887218045112782,0.9887218045112782,0.9181286549707601,0.8364083640836408,0.03007518796992481,0.999515503875969,0.9861111111111112,1999.0,266,8
0.9910714285714286,0.8571428571428571,0.782608695652174,0.8181818181818182,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.9068025795714583,0.8136148525664362,0.025669642857142856,0.9952244191001101,0.8254102891917195,2000.0,2688,69
0.9957983193277311,0.8888888888888888,1.0,0.9411764705882353,0.9957983193277311,0.9957983193277311,0.9957983193277311,0.9694989106753813,0.93900563813429,0.03361344537815126,1.0,1.0,2001.0,238,8
0.9889336016096579,0.847457627118644,0.7936507936507936,0.819672131147541,0.9889336016096579,0.9889336016096579,0.9889336016096579,0.9069818880958256,0.8139701065920324,0.03169014084507042,0.9923974438260152,0.8848800910898872,2002.0,1988,63
0.9821428571428571,0.6666666666666666,1.0,0.8,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.8953271028037384,0.791044776119403,0.03571428571428571,0.9814814814814815,0.5833333333333333,2003.0,56,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,1.0,1.0,2004.0,56,2
0.9821428571428571,0.75,0.75,0.75,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.8703703703703703,0.7407407407407407,0.03571428571428571,0.986111111111111,0.6220238095238095,2005.0,112,4
0.9795918367346939,0.3333333333333333,1.0,0.5,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.7447916666666667,0.49222797927461137,0.01020408163265306,1.0,1.0,2006.0,98,1
0.9928571428571429,0.8,1.0,0.8888888888888888,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9425994259942599,0.8852459016393442,0.02857142857142857,0.9981617647058824,0.95,2007.0,140,4
0.9850230414746544,0.7346938775510204,0.7346938775510204,0.7346938775510204,0.9850230414746544,0.9850230414746544,0.9850230414746544,0.8634939452959607,0.7269878905919214,0.028225806451612902,0.9761078112335627,0.8247108033365872,2008.0,1736,49
0.9857142857142858,0.6,1.0,0.75,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.8713235294117647,0.7431192660550459,0.02142857142857143,1.0,1.0,2009.0,140,3
