accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9900468384074942,0.8571428571428571,0.8421052631578947,0.8495575221238938,0.9900468384074942,0.9900468384074942,0.9900468384074942,0.9222053429571937,0.844411102775694,0.03337236533957846,0.993985569617563,0.8985366981100285,Bild,1708,57
0.9912177985948478,0.8372093023255814,0.8181818181818182,0.8275862068965517,0.9912177985948478,0.9912177985948478,0.9912177985948478,0.9115401746408262,0.8230809601414247,0.02576112412177986,0.9947825611888113,0.8435075999546356,FAZ,1708,44
0.9861751152073732,0.7941176470588235,0.7714285714285715,0.782608695652174,0.9861751152073732,0.9861751152073732,0.9861751152073732,0.8877346191254682,0.7754707870593917,0.03225806451612903,0.9890680272108844,0.8523587358385908,Figaro,2170,70
0.9894179894179894,0.8125,0.9285714285714286,0.8666666666666667,0.9894179894179894,0.9894179894179894,0.9894179894179894,0.9305785123966943,0.8611825192802056,0.037037037037037035,0.9975961538461539,0.9612362466248848,Liberation,756,28
0.9956043956043956,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9956043956043956,0.9956043956043956,0.9956043956043956,0.9462460865969637,0.8924921731939276,0.020879120879120878,0.999645578592947,0.9841841445719559,Mediapart,910,19
0.991008991008991,0.8333333333333334,0.7608695652173914,0.7954545454545454,0.991008991008991,0.991008991008991,0.991008991008991,0.8954290091930541,0.7908677283067923,0.022977022977022976,0.9860184938205745,0.7927871092774681,Monde,2002,46
0.9902998236331569,0.75,0.84,0.7924528301886793,0.9902998236331569,0.9902998236331569,0.9902998236331569,0.893743345116913,0.7875029811590746,0.02204585537918871,0.9953110910730388,0.8623491838835807,MondeDiplo,1134,25
0.9920634920634921,0.8703703703703703,0.7704918032786885,0.8173913043478261,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.9066674505127194,0.8133502630146925,0.02305366591080877,0.9950724545771633,0.8278294274185564,Parisien,2646,61
0.9958592132505176,0.9607843137254902,0.8909090909090909,0.9245283018867925,0.9958592132505176,0.9958592132505176,0.9958592132505176,0.9611997549881008,0.9224026267433805,0.028467908902691512,0.9983338983871749,0.9693949480824388,SZ,1932,55
0.9926303854875284,0.8518518518518519,0.9019607843137255,0.8761904761904762,0.9926303854875284,0.9926303854875284,0.9926303854875284,0.9361963190184048,0.8723958333333334,0.02891156462585034,0.9941622883829538,0.9130427864443588,Spiegel,1764,51
0.9858233369683751,0.7592592592592593,0.7592592592592593,0.7592592592592593,0.9858233369683751,0.9858233369683751,0.9858233369683751,0.8759779442363712,0.7519558884727424,0.029443838604143947,0.9780482729920932,0.8340303572290491,Welt,1834,54
0.9912177985948478,0.9166666666666666,0.8461538461538461,0.88,0.9912177985948478,0.9912177985948478,0.9912177985948478,0.9377210574293529,0.8754496840058337,0.038056206088992975,0.9796526054590571,0.9138090848673,Zeit,1708,65
