accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,hypothesis_label,n_pairs,n_pos_entail
0.9798890429958391,0.8333333333333334,0.7534246575342466,0.7913669064748201,0.9798890429958391,0.9798890429958391,0.9798890429958391,0.8904011217255703,0.7808303896185574,0.05062413314840499,0.9897335321252388,0.9110262543938231,athletes,1442,73
0.9854368932038835,0.71875,0.6571428571428571,0.6865671641791045,0.9854368932038835,0.9854368932038835,0.9854368932038835,0.8395562125474862,0.6791277258566979,0.024271844660194174,0.988993806477815,0.71192112499784,authors and artists,1442,35
0.9986130374479889,1.0,0.8461538461538461,0.9166666666666666,0.9986130374479889,0.9986130374479889,0.9986130374479889,0.957983682983683,0.9159722626886545,0.009015256588072122,0.9959089196318027,0.8856242118537199,doctors,1442,13
0.9972260748959778,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9972260748959778,0.9972260748959778,0.9972260748959778,0.9278711484593838,0.8557422969187675,0.009708737864077669,0.999749899959984,0.9778711484593836,farmers and fishermen,1442,14
0.9944521497919556,0.4,0.6666666666666666,0.5,0.9944521497919556,0.9944521497919556,0.9944521497919556,0.7486052998605299,0.4973858487277797,0.004160887656033287,0.9771355617455897,0.32627187627187626,health and care professionals,1442,6
0.9993065187239945,1.0,0.875,0.9333333333333333,0.9993065187239945,0.9993065187239945,0.9993065187239945,0.9664923899151854,0.9329863370201692,0.005547850208044383,0.9811715481171548,0.8794642857142857,journalists,1442,8
0.9972260748959778,0.7272727272727273,0.8888888888888888,0.8,0.9972260748959778,0.9972260748959778,0.9972260748959778,0.8993016759776536,0.7986174149849871,0.0062413314840499305,0.9985267891757773,0.7680214846881515,legal professionals,1442,9
0.9687933425797504,0.6956521739130435,0.5079365079365079,0.5871559633027523,0.9687933425797504,0.9687933425797504,0.9687933425797504,0.7854698735432681,0.5713493017663922,0.043689320388349516,0.9473278313017254,0.6458202609691271,other professions,1442,63
0.9618585298196949,0.8941176470588236,0.890625,0.8923679060665362,0.9618585298196949,0.9618585298196949,0.9618585298196949,0.9345952467542964,0.8691906013834689,0.17753120665742025,0.9864993939713322,0.9386810104869562,politicians and high-ranking officials,1442,256
0.9944521497919556,0.75,0.75,0.75,0.9944521497919556,0.9944521497919556,0.9944521497919556,0.8735974754558204,0.7471949509116409,0.011095700416088766,0.9928997194950913,0.7622662049951264,scientists and professors,1442,16
0.9882108183079057,0.8,0.851063829787234,0.8247422680412371,0.9882108183079057,0.9882108183079057,0.9882108183079057,0.9093212596036828,0.8186485566751003,0.03259361997226075,0.9958056890109052,0.8612968985548728,security forces,1442,47
0.9993065187239945,0.8333333333333334,1.0,0.9090909090909091,0.9993065187239945,0.9993065187239945,0.9993065187239945,0.9543714204347689,0.9087457283888115,0.0034674063800277394,1.0,1.0,sex workers,1442,5
0.9944521497919556,0.7058823529411765,0.8,0.75,0.9944521497919556,0.9944521497919556,0.9944521497919556,0.8735974754558204,0.7472060305912258,0.010402219140083218,0.9944872693295959,0.7634125468319015,soldiers,1442,15
0.9965325936199723,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.9965325936199723,0.9965325936199723,0.9965325936199723,0.8800791710327163,0.7601942393401184,0.008321775312066574,0.9925407925407925,0.7802183266468982,teachers and educators,1442,12
