accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.7142857142857143,1.0,0.4,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6785714285714286,0.41121495327102797,0.47619047619047616,0.7363636363636363,0.8165617664069676,Bild,21,10
0.7878787878787878,1.0,0.46153846153846156,0.631578947368421,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.7413213885778276,0.5095541401273885,0.3939393939393939,0.7846153846153847,0.7985584338064096,FAZ,33,13
0.7222222222222222,0.7142857142857143,0.38461538461538464,0.5,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.6538461538461539,0.33085501858736055,0.3611111111111111,0.8595317725752509,0.7330343801497647,Figaro,36,13
0.8333333333333334,1.0,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7777777777777777,0.5714285714285714,0.3333333333333333,0.8125,0.85,Mediapart,12,4
0.8181818181818182,0.875,0.5833333333333334,0.7,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7847826086956522,0.576923076923077,0.36363636363636365,0.9642857142857143,0.9403078403078403,Monde,33,12
0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3999999999999999,0.3333333333333333,1.0,1.0,MondeDiplo,3,1
0.6666666666666666,0.5,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5846153846153846,0.18181818181818188,0.3333333333333333,0.7083333333333334,0.6244200244200244,Parisien,18,6
0.9259259259259259,1.0,0.8181818181818182,0.9,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9205882352941177,0.8421052631578947,0.4074074074074074,0.9090909090909091,0.9297785547785549,SZ,27,11
0.7878787878787878,0.8571428571428571,0.5,0.631578947368421,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.7413213885778276,0.49673202614379086,0.36363636363636365,0.7341269841269842,0.74968075198192,Spiegel,33,12
0.8958333333333334,1.0,0.7727272727272727,0.8717948717948718,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8920377867746289,0.7864768683274022,0.4583333333333333,0.9895104895104896,0.9895163758800123,Welt,48,22
0.6666666666666666,1.0,0.14285714285714285,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5178571428571428,0.16923076923076918,0.3888888888888889,0.6233766233766234,0.6071428571428572,Zeit,18,7
