accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9166666666666666,1.0,0.75,0.8571428571428571,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8991596638655461,0.8,0.3333333333333333,0.9921875,0.9861111111111112,Bild,24,8
0.9629629629629629,1.0,0.8888888888888888,0.9411764705882353,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9570747217806042,0.9142857142857143,0.3333333333333333,1.0,1.0000000000000002,FAZ,27,9
0.75,1.0,0.25,0.4,0.75,0.75,0.75,0.6210526315789473,0.3076923076923076,0.3333333333333333,1.0,1.0,Figaro,12,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,Liberation,6,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,Mediapart,6,2
0.8666666666666667,1.0,0.6,0.75,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8295454545454546,0.6666666666666667,0.3333333333333333,0.96,0.9266666666666665,Monde,15,5
0.9682539682539683,1.0,0.9047619047619048,0.95,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.9633720930232558,0.9268292682926829,0.3333333333333333,0.9750566893424035,0.9739229024943314,Parisien,63,21
0.9,1.0,0.7,0.8235294117647058,0.9,0.9,0.9,0.8768809849521204,0.7567567567567568,0.3333333333333333,1.0,0.9999999999999999,SZ,30,10
0.9444444444444444,1.0,0.8333333333333334,0.9090909090909091,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9345454545454546,0.8695652173913043,0.3333333333333333,0.986111111111111,0.976190476190476,Spiegel,18,6
0.9047619047619048,1.0,0.7142857142857143,0.8333333333333334,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8833333333333333,0.7692307692307692,0.3333333333333333,1.0,1.0,Welt,42,14
0.9629629629629629,1.0,0.8888888888888888,0.9411764705882353,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9570747217806042,0.9142857142857143,0.3333333333333333,0.9876543209876543,0.9797979797979799,Zeit,27,9
