accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.9313725490196079,1.0,0.7941176470588235,0.8852459016393442,0.9313725490196079,0.9313725490196079,0.9313725490196079,0.9181474263441476,0.8372093023255813,0.3333333333333333,0.9783737024221453,0.9713979213386235,France,102,34
0.9285714285714286,1.0,0.7857142857142857,0.88,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9145762711864407,0.8301886792452831,0.3333333333333333,0.9963329081632654,0.9934153077190336,Germany,168,56
