accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,decade,n_pairs,n_pos_entail
0.9696969696969697,1.0,0.9090909090909091,0.9523809523809523,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.965079365079365,0.9302325581395349,0.3333333333333333,1.0,1.0,1990.0,33,11
0.9425287356321839,1.0,0.8275862068965517,0.9056603773584906,0.9425287356321839,0.9425287356321839,0.9425287356321839,0.932169031654452,0.8648648648648649,0.3333333333333333,0.9940546967895363,0.9911582670203358,2000.0,87,29
0.9743589743589743,1.0,0.9230769230769231,0.96,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.970566037735849,0.9411764705882353,0.3333333333333333,1.0,0.9999999999999998,2010.0,39,13
0.9696969696969697,1.0,0.9090909090909091,0.9523809523809523,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.965079365079365,0.9302325581395349,0.3333333333333333,0.9935720844811754,0.9890452398074349,2020.0,99,33
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,12,4
