accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9978354978354979,1.0,0.6666666666666666,0.8,0.9978354978354979,0.9978354978354979,0.9978354978354979,0.899455930359086,0.7989556135770235,0.006493506493506494,0.9267328330509158,0.8677595628415301,1995.0,1386,9
0.9166666666666666,1.0,0.5,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8095238095238095,0.625,0.16666666666666666,1.0,1.0,1996.0,12,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,24,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022222222222222223,1.0,1.0,1998.0,90,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1999.0,114,0
0.9965635738831615,1.0,0.2,0.3333333333333333,0.9965635738831615,0.9965635738831615,0.9965635738831615,0.6658053402239449,0.33237740177803266,0.00429553264604811,0.6441760138050043,0.4045710877160972,2000.0,1164,5
0.9935897435897436,1.0,0.5,0.6666666666666666,0.9935897435897436,0.9935897435897436,0.9935897435897436,0.8317152103559871,0.6637931034482758,0.01282051282051282,0.9967532467532468,0.8333333333333333,2001.0,156,2
0.9941724941724942,1.0,0.5454545454545454,0.7058823529411765,0.9941724941724942,0.9941724941724942,0.9941724941724942,0.8514697226742375,0.7031963470319635,0.01282051282051282,0.9972094021680799,0.8881801205330617,2002.0,858,11
0.9761904761904762,0.0,0.0,0.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.4939759036144578,0.0,0.023809523809523808,1.0,1.0,2003.0,42,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,1.0,1.0,2004.0,30,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,30,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,1.0,1.0,2006.0,18,1
0.9880952380952381,0.0,0.0,0.0,0.9880952380952381,0.9880952380952381,0.9880952380952381,0.49700598802395207,0.0,0.011904761904761904,1.0,1.0,2007.0,84,1
0.9910394265232975,0.6,0.5,0.5454545454545454,0.9910394265232975,0.9910394265232975,0.9910394265232975,0.7704648292883587,0.5409674234945706,0.010752688172043012,0.9064009661835749,0.66072966654362,2008.0,558,6
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2009.0,54,0
0.9814814814814815,0.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.4953271028037383,0.0,0.018518518518518517,1.0,1.0,2010.0,54,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018518518518518517,1.0,1.0,2011.0,54,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.020833333333333332,1.0,1.0,2012.0,48,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,1.0,1.0,2013.0,30,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,42,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2015.0,294,0
0.9923076923076923,1.0,0.4,0.5714285714285714,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.7837737941230826,0.5682656826568266,0.01282051282051282,0.9371428571428572,0.520545073375262,2016.0,390,5
0.9950980392156863,0.8333333333333334,1.0,0.9090909090909091,0.9950980392156863,0.9950980392156863,0.9950980392156863,0.9532860087016258,0.9065934065934066,0.024509803921568627,0.9989949748743718,0.9666666666666666,2017.0,204,5
0.9954954954954955,0.0,0.0,0.0,0.9954954954954955,0.9954954954954955,0.9954954954954955,0.49887133182844245,0.0,0.0,,0.0,2018.0,222,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2019.0,108,0
0.9848484848484849,0.0,0.0,0.0,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.4961832061068702,0.0,0.015151515151515152,1.0,1.0,2020.0,66,1
0.9977628635346756,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9977628635346756,0.9977628635346756,0.9977628635346756,0.9280077307134804,0.8560154614269608,0.007829977628635347,0.9904976646803028,0.8285501700680271,2021.0,894,7
0.9977011494252873,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9977011494252873,0.9977011494252873,0.9977011494252873,0.8327566320645905,0.665513264129181,0.0034482758620689655,0.7827758554402153,0.6684272300469484,2022.0,870,3
0.9987277353689568,1.0,0.8,0.8888888888888888,0.9987277353689568,0.9987277353689568,0.9987277353689568,0.9441245468116869,0.8882570372476543,0.006361323155216285,0.9052496798975672,0.8026666666666668,2023.0,786,5
