Epoch,Training Loss,Validation Loss,fold
0.023030861354214647,0.11544255256652831,,0
0.046061722708429294,0.04212292194366455,,0
0.06909258406264394,0.055799155235290526,,0
0.09212344541685859,0.0275403356552124,,0
0.11515430677107324,0.08875184059143067,,0
0.1381851681252879,0.04707235813140869,,0
0.16121602947950253,0.058589358329772946,,0
0.18424689083371718,0.017298245429992677,,0
0.20727775218793182,0.05453750133514404,,0
0.2303086135421465,0.04077247619628906,,0
0.2533394748963611,0.04588281154632568,,0
0.2763703362505758,0.04394367218017578,,0
0.2994011976047904,0.048533334732055664,,0
0.32243205895900506,0.04251322746276855,,0
0.34546292031321973,0.04420276641845703,,0
0.36849378166743435,0.0489569091796875,,0
0.391524643021649,0.031465628147125245,,0
0.41455550437586364,0.030546724796295166,,0
0.4375863657300783,0.04667813301086426,,0
0.460617227084293,0.02587372064590454,,0
0.4836480884385076,0.07984715938568115,,0
0.5066789497927222,0.024577791690826415,,0
0.5297098111469369,0.04378080368041992,,0
0.5527406725011516,0.021875629425048827,,0
0.5757715338553662,0.047407832145690915,,0
0.5988023952095808,0.07059835433959961,,0
0.6218332565637955,0.03541993618011475,,0
0.6448641179180101,0.05362029075622558,,0
0.6678949792722247,0.027005376815795897,,0
0.6909258406264395,0.010165849924087525,,0
0.7139567019806541,0.05257450103759766,,0
0.7369875633348687,0.028928720951080324,,0
0.7600184246890834,0.01893269896507263,,0
0.783049286043298,0.02616095542907715,,0
0.8060801473975127,0.028062493801116944,,0
0.8291110087517273,0.005066812038421631,,0
0.852141870105942,0.010967379808425904,,0
0.8751727314601566,0.017724984884262086,,0
0.8982035928143712,0.02323922872543335,,0
0.921234454168586,0.0503440523147583,,0
0.9442653155228006,0.011214894056320191,,0
0.9672961768770152,0.04186037063598633,,0
0.9903270382312298,0.03507471799850464,,0
1.0,,0.036052506417036057,0
1.0133578995854444,0.022458255290985107,,0
1.0363887609396591,0.017459546327590943,,0
1.0594196222938739,0.039577364921569824,,0
1.0824504836480884,0.021437523365020753,,0
1.105481345002303,0.011761975288391114,,0
1.1285122063565178,0.023643033504486086,,0
1.1515430677107323,0.02280266523361206,,0
1.174573929064947,0.010824445486068725,,0
1.1976047904191618,0.000538054034113884,,0
1.2206356517733763,0.034183201789855955,,0
1.243666513127591,0.012829642295837402,,0
1.2666973744818057,0.02191321611404419,,0
1.2897282358360203,0.009911236763000488,,0
1.312759097190235,0.013032511472702027,,0
1.3357899585444495,0.020906953811645507,,0
1.3588208198986642,0.023454511165618898,,0
1.381851681252879,0.025988786220550536,,0
1.4048825426070934,0.01784527540206909,,0
1.4279134039613082,0.011213908195495606,,0
1.4509442653155227,0.023957524299621582,,0
1.4739751266697374,0.0004706062376499176,,0
1.4970059880239521,0.0009226243942975998,,0
1.5200368493781666,0.043419294357299805,,0
1.5430677107323814,0.04162364006042481,,0
1.566098572086596,0.009909008145332337,,0
1.5891294334408106,0.005943186283111572,,0
1.6121602947950253,0.029097113609313965,,0
1.63519115614924,0.02523343324661255,,0
1.6582220175034545,0.013831679821014404,,0
1.6812528788576693,0.029530611038208008,,0
1.704283740211884,0.020224912166595457,,0
1.7273146015660985,0.010314522981643677,,0
1.7503454629203132,0.032145824432373044,,0
1.773376324274528,0.033741261959075924,,0
1.7964071856287425,0.012713867425918578,,0
1.8194380469829572,0.018286629915237426,,0
1.842468908337172,0.024971041679382324,,0
1.8654997696913864,0.01287423014640808,,0
1.8885306310456011,0.02737563133239746,,0
1.9115614923998159,0.011006225347518921,,0
1.9345923537540304,0.015204038619995117,,0
1.9576232151082449,0.029130208492279052,,0
1.9806540764624598,0.023539979457855225,,0
2.0,,0.022876322269439697,0
2.0036849378166743,0.0032433375716209413,,0
2.026715799170889,0.01373363733291626,,0
2.049746660525104,0.0006033976003527641,,0
2.0727775218793183,0.0003114648163318634,,0
2.095808383233533,0.03703743696212768,,0
2.1188392445877477,0.0341750717163086,,0
2.1418701059419623,0.004379340410232544,,0
2.1649009672961768,0.001823631227016449,,0
2.1879318286503917,0.010322415828704834,,0
2.210962690004606,0.012424453496932983,,0
