accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.99800796812749,1.0,0.7692307692307693,0.8695652173913043,0.99800796812749,0.99800796812749,0.99800796812749,0.9342807686153578,0.8685787422188609,0.008632138114209827,0.9998454325313,0.9838264299802761,1995.0,1506,13
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,18,0
0.9444444444444444,0.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.4857142857142857,0.0,0.0,,0.0,1997.0,18,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1998.0,108,0
0.9916666666666667,1.0,0.5,0.6666666666666666,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.8312236286919832,0.6629213483146068,0.016666666666666666,0.9406779661016949,0.5625,1999.0,120,2
0.9991273996509599,1.0,0.75,0.8571428571428571,0.9991273996509599,0.9991273996509599,0.9991273996509599,0.9283526101906845,0.8567141785446362,0.0034904013961605585,0.9993432574430823,0.8928571428571428,2000.0,1146,4
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2001.0,114,0
0.9988888888888889,0.8333333333333334,1.0,0.9090909090909091,0.9988888888888889,0.9988888888888889,0.9988888888888889,0.9542659687992276,0.9085365853658537,0.005555555555555556,1.0,1.0,2002.0,900,5
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2003.0,24,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,42,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,36,0
0.9666666666666667,0.6666666666666666,1.0,0.8,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8909090909090909,0.7826086956521738,0.06666666666666667,1.0,1.0,2006.0,30,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,2007.0,30,2
0.9974554707379135,1.0,0.7142857142857143,0.8333333333333334,0.9974554707379135,0.9974554707379135,0.9974554707379135,0.9160256410256411,0.8320871608630634,0.008905852417302799,0.9976159911975059,0.8893662728249194,2008.0,786,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016666666666666666,1.0,1.0,2009.0,60,1
0.9833333333333333,0.0,0.0,0.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.4957983193277311,0.0,0.016666666666666666,0.9830508474576272,0.5,2010.0,60,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2011.0,30,0
0.9833333333333333,0.0,0.0,0.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.4957983193277311,0.0,0.016666666666666666,1.0,1.0,2012.0,60,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,42,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,72,0
0.9952380952380953,0.0,0.0,0.0,0.9952380952380953,0.9952380952380953,0.9952380952380953,0.4988066825775656,0.0,0.004761904761904762,1.0,1.0,2015.0,210,1
0.9965986394557823,1.0,0.75,0.8571428571428571,0.9965986394557823,0.9965986394557823,0.9965986394557823,0.927710843373494,0.855457227138643,0.013605442176870748,0.9896551724137931,0.8125,2016.0,294,4
0.996031746031746,0.8,1.0,0.8888888888888888,0.996031746031746,0.996031746031746,0.996031746031746,0.9434343434343434,0.8868940754039497,0.015873015873015872,1.0,1.0,2017.0,252,4
0.9949494949494949,0.0,0.0,0.0,0.9949494949494949,0.9949494949494949,0.9949494949494949,0.49873417721518987,0.0,0.0,,0.0,2018.0,198,0
0.9743589743589743,0.0,0.0,0.0,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.4935064935064935,-0.01298701298701288,0.01282051282051282,0.8311688311688312,0.07142857142857142,2019.0,78,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018518518518518517,1.0,1.0,2020.0,54,1
0.9974160206718347,0.8,0.8,0.8,0.9974160206718347,0.9974160206718347,0.9974160206718347,0.8993498049414825,0.7986996098829648,0.006459948320413436,0.9992197659297789,0.925,2021.0,774,5
0.9930555555555556,0.6666666666666666,0.2857142857142857,0.4,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.6982537834691502,0.39706908583391487,0.008101851851851851,0.9961660276712785,0.6951247165532879,2022.0,864,7
0.9973333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.915994623655914,0.831989247311828,0.008,0.994847670250896,0.715,2023.0,750,6
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,,6,0
