accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,Bild,750,0
0.9933993399339934,0.5,0.75,0.6,0.9933993399339934,0.9933993399339934,0.9933993399339934,0.7983361064891847,0.5968063872255489,0.006600660066006601,0.9962624584717609,0.725,FAZ,606,4
0.996031746031746,0.8,0.5714285714285714,0.6666666666666666,0.996031746031746,0.996031746031746,0.996031746031746,0.8323353293413174,0.6647264260768335,0.006944444444444444,0.8695590124161553,0.6855013304361155,Figaro,1008,7
0.9970760233918129,1.0,0.75,0.8571428571428571,0.9970760233918129,0.9970760233918129,0.9970760233918129,0.9278328761342055,0.8556962025316456,0.011695906432748537,0.7588757396449703,0.753030303030303,Liberation,342,4
0.9979674796747967,1.0,0.8333333333333334,0.9090909090909091,0.9979674796747967,0.9979674796747967,0.9979674796747967,0.9540315799308605,0.9080717488789238,0.012195121951219513,0.9993141289437586,0.9583333333333333,Mediapart,492,6
0.9927083333333333,0.6363636363636364,0.7,0.6666666666666666,0.9927083333333333,0.9927083333333333,0.9927083333333333,0.8314902580305423,0.6629889669007021,0.010416666666666666,0.9957894736842106,0.7802619793999104,Monde,960,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006756756756756757,1.0,1.0,MondeDiplo,444,3
0.9990740740740741,0.0,0.0,0.0,0.9990740740740741,0.9990740740740741,0.9990740740740741,0.4997684113015285,0.0,0.0,,0.0,Parisien,1080,0
0.9962406015037594,1.0,0.7272727272727273,0.8421052631578947,0.9962406015037594,0.9962406015037594,0.9962406015037594,0.9201014584654407,0.8402509008407848,0.013784461152882205,0.9425898117130646,0.911059413027917,SZ,798,11
0.9972451790633609,0.875,0.875,0.875,0.9972451790633609,0.9972451790633609,0.9972451790633609,0.9368036211699164,0.8736072423398329,0.011019283746556474,0.9966922005571031,0.8623511904761905,Spiegel,726,8
0.9949874686716792,0.8571428571428571,0.6666666666666666,0.75,0.9949874686716792,0.9949874686716792,0.9949874686716792,0.8737341772151899,0.7475083056478405,0.011278195488721804,0.9981692719335306,0.8940476190476192,Welt,798,9
0.9955357142857143,0.8,0.6666666666666666,0.7272727272727273,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.8625110823160336,0.7250409165302782,0.008928571428571428,0.9989989989989989,0.9107142857142857,Zeit,672,6
