accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9993564993564994,1.0,0.9090909090909091,0.9523809523809523,0.9993564993564994,0.9993564993564994,0.9993564993564994,0.9760285066407515,0.9520577528228543,0.007078507078507079,0.9979379013727685,0.9308300395256917,1995.0,1554,11
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,12,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,24,0
0.9927536231884058,1.0,0.5,0.6666666666666666,0.9927536231884058,0.9927536231884058,0.9927536231884058,0.8315018315018314,0.6634146341463414,0.014492753623188406,1.0,1.0,1998.0,138,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1999.0,90,0
0.9972677595628415,1.0,0.5,0.6666666666666666,0.9972677595628415,0.9972677595628415,0.9972677595628415,0.8326474622770919,0.6654478976234004,0.00546448087431694,0.7524420024420024,0.5091193094721491,2000.0,1098,6
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2001.0,60,0
0.9969879518072289,0.875,0.7777777777777778,0.8235294117647058,0.9969879518072289,0.9969879518072289,0.9969879518072289,0.9110052122114669,0.8220157255182273,0.009036144578313253,0.9922323539344816,0.7824707504284969,2002.0,996,9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027777777777777776,1.0,1.0,2003.0,36,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,24,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,48,0
0.9583333333333334,0.0,0.0,0.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.48936170212765956,0.0,0.041666666666666664,1.0,1.0,2006.0,24,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018518518518518517,1.0,1.0,2007.0,54,1
0.9962121212121212,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9962121212121212,0.9962121212121212,0.9962121212121212,0.883660578759242,0.7673325499412456,0.008838383838383838,0.8553230209281163,0.7393626652181786,2008.0,792,7
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2009.0,24,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,30,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2011.0,12,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2012.0,12,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,48,0
0.9629629629629629,0.0,0.0,0.0,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.49056603773584906,0.0,0.037037037037037035,0.9903846153846153,0.8333333333333333,2014.0,54,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2015.0,204,0
0.9975124378109452,0.75,1.0,0.8571428571428571,0.9975124378109452,0.9975124378109452,0.9975124378109452,0.927944075999283,0.8559139784946237,0.007462686567164179,1.0,1.0,2016.0,402,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006172839506172839,1.0,1.0,2017.0,162,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0040650406504065045,1.0,1.0,2018.0,246,1
0.9761904761904762,0.0,0.0,0.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.4939759036144578,0.0,0.023809523809523808,0.9512195121951219,0.3333333333333333,2019.0,42,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01282051282051282,1.0,1.0,2020.0,78,1
0.9920634920634921,0.8,0.6666666666666666,0.7272727272727273,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.8616229408175717,0.7232796486090776,0.015873015873015872,0.8879928315412187,0.7657021632391661,2021.0,756,12
0.9987562189054726,1.0,0.5,0.6666666666666666,0.9987562189054726,0.9987562189054726,0.9987562189054726,0.8330218068535825,0.6661129568106312,0.0024875621890547263,0.9943890274314214,0.5909090909090909,2022.0,804,2
0.9941724941724942,1.0,0.16666666666666666,0.2857142857142857,0.9941724941724942,0.9941724941724942,0.9941724941724942,0.6413942990888573,0.2842842842842843,0.006993006993006993,0.9274256651017214,0.5027961441706181,2023.0,858,6
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,,6,0
