accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9971014492753624,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.9971014492753624,0.9971014492753624,0.9971014492753624,0.9159356725146199,0.8318815861606871,0.009420289855072464,0.9944291261043273,0.8173254815360078,1995.0,1380,13
0.9666666666666667,0.0,0.0,0.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.4915254237288136,0.0,0.03333333333333333,0.9655172413793104,0.5,1996.0,30,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,12,0
0.9930555555555556,1.0,0.5,0.6666666666666666,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.831578947368421,0.6635514018691588,0.013888888888888888,0.9014084507042254,0.5333333333333333,1998.0,144,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1999.0,96,0
0.9989775051124744,1.0,0.6666666666666666,0.8,0.9989775051124744,0.9989775051124744,0.9989775051124744,0.8997437211686314,0.7995079950799509,0.003067484662576687,0.9705982905982906,0.6779026217228464,2000.0,978,3
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2001.0,102,0
0.9957264957264957,0.8333333333333334,0.625,0.7142857142857143,0.9957264957264957,0.9957264957264957,0.9957264957264957,0.8560664308780563,0.7121771217712177,0.008547008547008548,0.8937230603448276,0.7459311787956289,2002.0,936,8
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2003.0,30,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,24,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,30,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2006.0,12,0
0.9871794871794872,0.0,0.0,0.0,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.4967741935483871,0.0,0.0,,0.0,2007.0,78,0
0.9970760233918129,0.9,0.9,0.9,0.9970760233918129,0.9970760233918129,0.9970760233918129,0.9492581602373887,0.8985163204747775,0.014619883040935672,0.9701780415430268,0.8836735778841042,2008.0,684,10
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2009.0,36,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016666666666666666,1.0,1.0,2010.0,60,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2011.0,36,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2012.0,36,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,48,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,36,0
0.9965277777777778,1.0,0.5,0.6666666666666666,0.9965277777777778,0.9965277777777778,0.9965277777777778,0.8324607329842932,0.6651162790697674,0.006944444444444444,0.9947552447552447,0.7,2015.0,288,2
0.9975124378109452,0.0,0.0,0.0,0.9975124378109452,0.9975124378109452,0.9975124378109452,0.49937733499377335,0.0,0.0,,0.0,2016.0,402,0
0.990990990990991,1.0,0.6,0.75,0.990990990990991,0.990990990990991,0.990990990990991,0.8727064220183487,0.7457044673539519,0.02252252252252252,0.9041474654377881,0.6324836601307189,2017.0,222,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005952380952380952,1.0,1.0,2018.0,168,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2019.0,90,0
0.9833333333333333,0.0,0.0,0.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.4957983193277311,0.0,0.0,,0.0,2020.0,120,0
0.9902676399026764,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.9902676399026764,0.9902676399026764,0.9902676399026764,0.8157157269364421,0.6315966386554621,0.015815085158150853,0.9654844537415612,0.741384898274387,2021.0,822,13
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0022371364653243847,1.0,1.0,2022.0,894,2
0.9977324263038548,1.0,0.6,0.75,0.9977324263038548,0.9977324263038548,0.9977324263038548,0.8744305239179955,0.748932536293766,0.005668934240362812,0.9986316989737741,0.8909090909090909,2023.0,882,5
