accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.9967637540453075,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.9967637540453075,0.9967637540453075,0.9967637540453075,0.8784958230682192,0.7569935962251433,0.006934812760055479,0.9354515828677841,0.7949669052739,France,4326,30
0.9963218390804598,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.9963218390804598,0.9963218390804598,0.9963218390804598,0.8879616751661258,0.7759291214876246,0.008735632183908045,0.9814471243042671,0.8701987025737407,Germany,4350,38
