hypothesis_label,n_pairs,n_pos_entail,accuracy,precision,recall,f1,roc_auc,pr_auc,precision_recalibrated,recall_recalibrated,f1_recalibrated,precision_threshold_tuned,recall_threshold_tuned,f1_threshold_tuned,avg_threshold,best_method,precision_best,recall_best,f1_best
"capital owners, investors and shareholders",7234,166,0.9532761957423279,0.3230452674897119,0.9457831325301205,0.4815950920245399,0.9617417036567322,0.367358168194191,0.3709677419354839,0.5542168674698795,0.4444444444444444,0.3935309973045822,0.8795180722891566,0.5437616387337058,0.9747224571523362,threshold_tuned,0.3935309973045822,0.8795180722891566,0.5437616387337058
middle class,7234,24,0.9878352225601327,0.2037037037037037,0.9166666666666666,0.3333333333333333,0.9374422098936662,0.3372756146536175,0.28205128205128205,0.4583333333333333,0.3492063492063492,0.3,0.75,0.42857142857142855,0.9720033285319325,threshold_tuned,0.3,0.75,0.42857142857142855
unskilled or unqualified,7234,25,0.9905999447055571,0.24096385542168675,0.8,0.37037037037037035,0.9362186156193647,0.42413391737444195,0.3333333333333333,0.32,0.32653061224489793,0.34210526315789475,0.52,0.4126984126984127,0.9545884306082388,threshold_tuned,0.34210526315789475,0.52,0.4126984126984127
lower class,7234,57,0.9473320431296655,0.12149532710280374,0.9122807017543859,0.21443298969072164,0.957895470178861,0.2404016905676343,0.25,0.43859649122807015,0.3184713375796178,0.24074074074074073,0.45614035087719296,0.3151515151515151,0.9827457026956041,threshold_tuned,0.24074074074074073,0.45614035087719296,0.3151515151515151
upper class,7234,31,0.9751175006911805,0.1330049261083744,0.8709677419354839,0.23076923076923078,0.9399533348559962,0.2713456240063266,0.23636363636363636,0.41935483870967744,0.3023255813953488,0.23728813559322035,0.45161290322580644,0.3111111111111111,0.9835673903234725,threshold_tuned,0.23728813559322035,0.45161290322580644,0.3111111111111111
skilled or qualified,7234,36,0.9771910423002488,0.15135135135135136,0.7777777777777778,0.25339366515837103,0.8979075977895093,0.18316091831689502,0.1643835616438356,0.3333333333333333,0.22018348623853212,0.20175438596491227,0.6388888888888888,0.30666666666666664,0.9515036665703622,threshold_tuned,0.20175438596491227,0.6388888888888888,0.30666666666666664
