epoch,training_loss,validation_loss,fold
0.02304147465437788,0.13049642562866212,,2
0.04608294930875576,0.06606225967407227,,2
0.06912442396313365,0.0516685676574707,,2
0.09216589861751152,0.03910565853118896,,2
0.1152073732718894,0.025905981063842773,,2
0.1382488479262673,0.06094637393951416,,2
0.16129032258064516,0.05298685073852539,,2
0.18433179723502305,0.03114060878753662,,2
0.2073732718894009,0.08480525016784668,,2
0.2304147465437788,0.03735590934753418,,2
0.2534562211981567,0.07880431652069092,,2
0.2764976958525346,0.05088538646697998,,2
0.2995391705069124,0.04026131153106689,,2
0.3225806451612903,0.0250079083442688,,2
0.3456221198156682,0.04070287227630615,,2
0.3686635944700461,0.04137271404266357,,2
0.391705069124424,0.024466850757598878,,2
0.4147465437788018,0.0271619176864624,,2
0.4377880184331797,0.03295705795288086,,2
0.4608294930875576,0.020394642353057862,,2
0.4838709677419355,0.0178985059261322,,2
0.5069124423963134,0.025375399589538574,,2
0.5299539170506913,0.03851684093475342,,2
0.5529953917050692,0.042607054710388184,,2
0.576036866359447,0.027343425750732422,,2
0.5990783410138248,0.03442185401916504,,2
0.6221198156682027,0.03396739959716797,,2
0.6451612903225806,0.016423797607421874,,2
0.6682027649769585,0.01135343313217163,,2
0.6912442396313364,0.05172176361083984,,2
0.7142857142857143,0.025620670318603517,,2
0.7373271889400922,0.01048741340637207,,2
0.7603686635944701,0.02538747787475586,,2
0.783410138248848,0.056389594078063966,,2
0.8064516129032258,0.03177253007888794,,2
0.8294930875576036,0.01913383960723877,,2
0.8525345622119815,0.010182836055755616,,2
0.8755760368663594,0.019992520809173586,,2
0.8986175115207373,0.036176714897155765,,2
0.9216589861751152,0.03270336866378784,,2
0.9447004608294931,0.0366795825958252,,2
0.967741935483871,0.029365682601928712,,2
0.9907834101382489,0.02600010633468628,,2
1.0,,0.03081623464822769,2
1.0138248847926268,0.0104866623878479,,2
1.0368663594470047,0.023261270523071288,,2
1.0599078341013826,0.021862053871154787,,2
1.0829493087557605,0.010967569351196289,,2
1.1059907834101383,0.0206851601600647,,2
1.129032258064516,0.020864250659942626,,2
1.1520737327188941,0.03806066274642944,,2
1.1751152073732718,0.0009756360948085785,,2
1.1981566820276497,0.03356821537017822,,2
1.2211981566820276,0.028274679183959962,,2
1.2442396313364055,0.009525983929634094,,2
1.2672811059907834,0.010884574651718139,,2
1.2903225806451613,0.035523843765258786,,2
1.3133640552995391,0.005688678622245789,,2
1.336405529953917,0.011202505826950072,,2
1.359447004608295,0.007022217512130737,,2
1.3824884792626728,0.021618094444274902,,2
1.4055299539170507,0.011214652061462403,,2
1.4285714285714286,0.04110989093780518,,2
1.4516129032258065,0.024313769340515136,,2
1.4746543778801844,0.027964293956756592,,2
1.4976958525345623,0.022590792179107665,,2
1.52073732718894,0.010708178281784058,,2
1.543778801843318,0.038218247890472415,,2
1.5668202764976957,0.009971457719802856,,2
1.5898617511520738,0.024514622688293457,,2
1.6129032258064515,0.016518020629882814,,2
1.6359447004608296,0.004992560148239135,,2
1.6589861751152073,0.01756406545639038,,2
1.6820276497695854,0.017617930173873902,,2
1.705069124423963,0.02366314172744751,,2
1.728110599078341,0.01290522575378418,,2
1.7511520737327189,0.017188762426376344,,2
1.7741935483870968,0.01568332076072693,,2
1.7972350230414746,0.019636471271514893,,2
1.8202764976958525,0.007891108393669128,,2
1.8433179723502304,0.009038237333297729,,2
1.8663594470046083,0.012098230123519897,,2
1.8894009216589862,0.036150839328765866,,2
1.912442396313364,0.007397622466087341,,2
1.935483870967742,0.01909227132797241,,2
1.9585253456221197,0.019164098501205443,,2
1.9815668202764978,0.0027220869064331055,,2
2.0,,0.022266797721385956,2
2.0046082949308754,0.0005923099443316459,,2
2.0276497695852536,0.00917011260986328,,2
2.0506912442396312,0.0047092816233634946,,2
2.0737327188940093,0.038021574020385744,,2
2.096774193548387,0.016269451379776,,2
2.119815668202765,0.021460661888122557,,2
2.142857142857143,0.0005791729688644409,,2
2.165898617511521,0.010265886783599854,,2
2.1889400921658986,0.004808566868305207,,2
2.2119815668202767,0.006726835370063782,,2
2.2350230414746544,0.006928823590278625,,2
2.258064516129032,0.0022869765758514403,,2
2.28110599078341,0.004919659197330475,,2
2.3041474654377883,0.0003180193528532982,,2
2.327188940092166,0.0007007114589214325,,2
2.3502304147465436,0.0015537942945957183,,2
2.3732718894009217,0.018501235246658324,,2
2.3963133640552994,0.00038534101098775865,,2
2.4193548387096775,0.01018935203552246,,2
2.442396313364055,0.0010752005130052567,,2
2.4654377880184333,0.0002614993788301945,,2
2.488479262672811,0.02379464864730835,,2
2.511520737327189,0.01886869430541992,,2
2.5345622119815667,0.028340625762939452,,2
2.557603686635945,0.009501518607139587,,2
2.5806451612903225,0.012275115251541138,,2
2.6036866359447006,0.0220969033241272,,2
2.6267281105990783,0.009837459325790405,,2
2.6497695852534564,0.004871613979339599,,2
2.672811059907834,0.013443206548690795,,2
2.6958525345622117,0.014800746440887452,,2
2.71889400921659,0.005241107940673828,,2
2.741935483870968,0.000762040987610817,,2
2.7649769585253456,0.004174648821353912,,2
2.7880184331797233,0.013769420385360718,,2
2.8110599078341014,0.00044355593621730804,,2
2.8341013824884795,0.006013308763504028,,2
2.857142857142857,0.0021651746332645417,,2
2.880184331797235,0.003715948462486267,,2
2.903225806451613,0.019993981122970583,,2
2.9262672811059907,0.013461334705352783,,2
2.9493087557603688,0.011724283695220947,,2
2.9723502304147464,0.013661925792694091,,2
2.9953917050691246,0.012326468229293824,,2
3.0,,0.017565110698342323,2
