accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.8804347826086957,1.0,0.5217391304347826,0.6857142857142857,0.8804347826086957,0.8804347826086957,0.8804347826086957,0.8059443911792905,0.6206896551724138,0.25,0.9029615626969124,0.8524652138987063,France,92,23
0.9166666666666666,0.96875,0.7045454545454546,0.8157894736842105,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8809716599190283,0.7636655948553055,0.2619047619047619,0.9585777126099706,0.9195047041836102,Germany,168,44
