accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,fold,best_ckpt
0.9814998021369212,0.5112359550561798,0.9333333333333333,0.6606170598911071,0.9814998021369212,0.9814998021369212,0.9814998021369212,0.8255538897218058,0.6519404242719312,0.019291650178076773,0.978762671136322,0.7399138750016634,0,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Age and Family Status/cv_models/fold_0/checkpoint-435
0.9779005524861878,0.46359223300970875,0.9845360824742269,0.6303630363036303,0.9779005524861878,0.9779005524861878,0.9779005524861878,0.809486409843059,0.6204862132598754,0.019139700078926597,0.9934480813460338,0.6612492698850879,1,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Age and Family Status/cv_models/fold_1/checkpoint-580
0.9787884767166535,0.4719387755102041,0.9585492227979274,0.6324786324786325,0.9787884767166535,0.9787884767166535,0.9787884767166535,0.8107788601007476,0.6228545399920529,0.019041041831097078,0.990271751053544,0.7302932171244637,2,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Age and Family Status/cv_models/fold_2/checkpoint-435
0.9814394313357686,0.5067385444743935,0.9740932642487047,0.6666666666666666,0.9814394313357686,0.9814394313357686,0.9814394313357686,0.8285603060153685,0.6580958964368755,0.019054200809556717,0.996231060131995,0.8112724650972618,3,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Age and Family Status/cv_models/fold_3/checkpoint-580
0.9773916477441011,0.45365853658536587,0.9738219895287958,0.6189683860232945,0.9773916477441011,0.9773916477441011,0.9773916477441011,0.8036592960283844,0.6089063244774116,0.018856747951426597,0.9914164152826056,0.674645782014615,4,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Age and Family Status/cv_models/fold_4/checkpoint-438
