accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9931153184165232,0.68,0.8095238095238095,0.7391304347826086,0.9931153184165232,0.9931153184165232,0.9931153184165232,0.8678210313447927,0.7356687898089171,0.012048192771084338,0.9904319451357779,0.7562301365373313,1995.0,1743,21
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,21,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,1.0,1.0,1997.0,28,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1998.0,91,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022556390977443608,1.0,1.0,1999.0,133,3
0.9928966061562746,0.9069767441860465,0.8863636363636364,0.896551724137931,0.9928966061562746,0.9928966061562746,0.9928966061562746,0.9464368755548667,0.8928742543097374,0.03472770323599053,0.9955028618152085,0.9350727342863498,2000.0,1267,44
0.9935064935064936,0.6666666666666666,1.0,0.8,0.9935064935064936,0.9935064935064936,0.9935064935064936,0.8983498349834984,0.7968337730870713,0.012987012987012988,0.9967105263157895,0.8333333333333333,2001.0,154,2
0.9927536231884058,0.8125,0.7647058823529411,0.7878787878787878,0.9927536231884058,0.9927536231884058,0.9927536231884058,0.892096318636603,0.7841960809344481,0.017598343685300208,0.9969007624124465,0.8258663150574916,2002.0,966,17
0.9642857142857143,0.0,0.0,0.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.4909090909090909,0.0,0.03571428571428571,1.0,1.0,2003.0,28,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09523809523809523,1.0,1.0,2004.0,21,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,1.0,1.0,2005.0,42,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,1.0,1.0,2006.0,28,1
0.9821428571428571,1.0,0.6666666666666666,0.8,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.8953271028037384,0.791044776119403,0.05357142857142857,1.0,1.0,2007.0,56,3
0.9891041162227603,1.0,0.7096774193548387,0.8301886792452831,0.9891041162227603,0.9891041162227603,0.9891041162227603,0.9122800807108216,0.8247276842551987,0.03753026634382567,0.9941164536417124,0.9293172846286784,2008.0,826,31
0.9761904761904762,0.0,0.0,0.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.4939759036144578,0.0,0.0,,0.0,2009.0,42,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,84,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02857142857142857,1.0,1.0,2011.0,35,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012987012987012988,1.0,1.0,2012.0,77,1
0.9523809523809523,0.5,1.0,0.6666666666666666,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.8205128205128205,0.6440677966101694,0.047619047619047616,0.975,0.5833333333333333,2013.0,42,2
0.9795918367346939,0.5,1.0,0.6666666666666666,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.8280701754385964,0.6573426573426573,0.02040816326530612,1.0,1.0,2014.0,49,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017142857142857144,1.0,1.0,2015.0,350,6
0.9929742388758782,0.8,0.8888888888888888,0.8421052631578947,0.9929742388758782,0.9929742388758782,0.9929742388758782,0.9192562243933187,0.8385226270011346,0.02107728337236534,0.9984051036682616,0.9555555555555557,2016.0,427,9
0.9961389961389961,0.6666666666666666,1.0,0.8,0.9961389961389961,0.9961389961389961,0.9961389961389961,0.8990253411306043,0.7981293842556508,0.007722007722007722,1.0,1.0,2017.0,259,2
0.9918367346938776,0.6666666666666666,1.0,0.8,0.9918367346938776,0.9918367346938776,0.9918367346938776,0.8979166666666667,0.7960033305578684,0.0163265306122449,0.995850622406639,0.8166666666666667,2018.0,245,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023809523809523808,1.0,1.0,2019.0,84,2
0.989010989010989,0.6666666666666666,1.0,0.8,0.989010989010989,0.989010989010989,0.989010989010989,0.8971751412429378,0.7945823927765236,0.02197802197802198,1.0,1.0,2020.0,91,2
0.9953161592505855,0.6666666666666666,0.8571428571428571,0.75,0.9953161592505855,0.9953161592505855,0.9953161592505855,0.8738179669030732,0.7476732161323681,0.00819672131147541,0.9964580873671782,0.8121857438627624,2021.0,854,7
0.9959415584415584,0.7894736842105263,0.9375,0.8571428571428571,0.9959415584415584,0.9959415584415584,0.9959415584415584,0.9275421984355702,0.8550997365449755,0.012987012987012988,0.9987150493421052,0.9013219932265017,2022.0,1232,16
0.9895470383275261,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.9895470383275261,0.9895470383275261,0.9895470383275261,0.8016992092535251,0.6034085674804237,0.013937282229965157,0.9621122889674126,0.6028663058074823,2023.0,861,12
