accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9948519948519948,0.8235294117647058,0.9333333333333333,0.875,0.9948519948519948,0.9948519948519948,0.9948519948519948,0.9361859395532195,0.8723823601872382,0.019305019305019305,0.9909886264216973,0.896098171980525,Bild,777,15
0.9939467312348669,0.5,0.4,0.4444444444444444,0.9939467312348669,0.9939467312348669,0.9939467312348669,0.7207006154054236,0.44143900459832297,0.006053268765133172,0.9444579780755176,0.5520438263801096,FAZ,826,5
0.9941690962099126,0.8181818181818182,0.9,0.8571428571428571,0.9941690962099126,0.9941690962099126,0.9941690962099126,0.9270833333333333,0.8541735556710284,0.019436345966958212,0.9971258671952429,0.8928365670277435,Figaro,1029,20
0.9903147699757869,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9903147699757869,0.9903147699757869,0.9903147699757869,0.9205769230769231,0.8411843876177658,0.03389830508474576,0.9924812030075189,0.936493400779115,Liberation,413,14
0.9929453262786596,0.42857142857142855,1.0,0.6,0.9929453262786596,0.9929453262786596,0.9929453262786596,0.798220640569395,0.5970149253731343,0.005291005291005291,1.0,1.0,Mediapart,567,3
0.9908424908424909,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9908424908424909,0.9908424908424909,0.9908424908424909,0.8310120705663882,0.6620241411327763,0.013736263736263736,0.9949860724233983,0.6380160716476505,Monde,1092,15
0.9962406015037594,0.6666666666666666,1.0,0.8,0.9962406015037594,0.9962406015037594,0.9962406015037594,0.8990512333965844,0.7981790591805766,0.007518796992481203,0.9990530303030303,0.9166666666666666,MondeDiplo,532,4
0.9866071428571429,0.8035714285714286,0.8653846153846154,0.8333333333333334,0.9866071428571429,0.9866071428571429,0.9866071428571429,0.9131782945736434,0.8263665594855305,0.03869047619047619,0.992453560371517,0.8345273525157813,Parisien,1344,52
0.9849624060150376,0.7037037037037037,0.76,0.7307692307692307,0.9849624060150376,0.9849624060150376,0.9849624060150376,0.8615172120696982,0.7230461943818792,0.02685284640171858,0.9888741721854304,0.811731002494548,SZ,931,25
0.9968487394957983,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9968487394957983,0.9968487394957983,0.9968487394957983,0.9339851605297829,0.8679733727810651,0.012605042016806723,0.9993794326241136,0.9609699940582294,Spiegel,952,12
0.9926739926739927,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.9926739926739927,0.9926739926739927,0.9926739926739927,0.9147940074906367,0.829599833552951,0.020757020757020756,0.9878245562564179,0.8892819815829648,Welt,819,17
0.9940968122786304,0.7,0.7777777777777778,0.7368421052631579,0.9940968122786304,0.9940968122786304,0.9940968122786304,0.8669285153181461,0.7338653930748444,0.010625737898465172,0.9978785468045612,0.7740130240130241,Zeit,847,9
