accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9166666666666666,1.0,0.6666666666666666,0.8,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8736842105263158,0.75,0.25,0.925925925925926,0.8824786324786325,Bild,24,6
0.85,0.8,0.6666666666666666,0.7272727272727273,0.85,0.85,0.85,0.8119122257053292,0.625,0.3,0.9761904761904763,0.9484126984126984,FAZ,20,6
0.84375,1.0,0.4444444444444444,0.6153846153846154,0.84375,0.84375,0.84375,0.7586726998491704,0.5348837209302326,0.28125,0.9323671497584541,0.8910884866767219,Figaro,32,9
0.875,1.0,0.5,0.6666666666666666,0.875,0.875,0.875,0.7948717948717949,0.6,0.25,0.9791666666666666,0.95,Liberation,16,4
0.7916666666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.6581196581196581,0.33333333333333337,0.25,0.8703703703703703,0.7893790849673202,Mediapart,24,6
0.8653846153846154,0.875,0.5384615384615384,0.6666666666666666,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.7911646586345381,0.5882352941176471,0.25,0.9013806706114399,0.8177251109943415,Monde,52,13
0.75,0.5,0.3333333333333333,0.4,0.75,0.75,0.75,0.6210526315789473,0.25,0.25,0.9259259259259258,0.8055555555555556,MondeDiplo,12,3
0.9375,1.0,0.75,0.8571428571428571,0.9375,0.9375,0.9375,0.9085714285714286,0.8181818181818181,0.25,1.0,1.0,Parisien,16,4
0.8,0.75,0.5,0.6,0.8,0.8,0.8,0.7333333333333334,0.4736842105263158,0.3,0.9166666666666666,0.7861111111111111,SZ,20,6
0.9,1.0,0.6,0.75,0.9,0.9,0.9,0.84375,0.6923076923076923,0.25,0.9466666666666668,0.911111111111111,Spiegel,20,5
0.8214285714285714,0.75,0.42857142857142855,0.5454545454545454,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.7171717171717171,0.4444444444444444,0.25,0.8299319727891156,0.7843537414965986,Welt,28,7
