accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9893518518518518,0.8392857142857143,0.7704918032786885,0.8034188034188035,0.9893518518518518,0.9893518518518518,0.9893518518518518,0.8989732608576292,0.7979567933368037,0.02824074074074074,0.9926428666265747,0.8659102566182116,1995.0,2160,61
0.9629629629629629,0.0,0.0,0.0,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.49056603773584906,0.0,0.037037037037037035,0.9615384615384616,0.5,1996.0,27,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,63,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015151515151515152,1.0,1.0,1998.0,198,3
0.9894179894179894,0.0,0.0,0.0,0.9894179894179894,0.9894179894179894,0.9894179894179894,0.4973404255319149,0.0,0.010582010582010581,0.9893048128342246,0.41666666666666663,1999.0,189,2
0.9912280701754386,0.84,0.65625,0.7368421052631579,0.9912280701754386,0.9912280701754386,0.9912280701754386,0.8661909009812667,0.7324501929696464,0.01871345029239766,0.9863863230035756,0.8483735573042591,2000.0,1710,32
0.9861111111111112,0.8,0.6666666666666666,0.7272727272727273,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.8600734182681926,0.7202072538860104,0.027777777777777776,0.9928571428571429,0.8501683501683501,2001.0,216,6
0.9941902687000727,1.0,0.75,0.8571428571428571,0.9941902687000727,0.9941902687000727,0.9941902687000727,0.9270888488827702,0.8542394410924103,0.023238925199709513,0.9937499999999999,0.9114205621094837,2002.0,1377,32
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022222222222222223,1.0,1.0,2003.0,45,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018518518518518517,1.0,1.0,2004.0,54,1
0.9777777777777777,0.0,0.0,0.0,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.4943820224719101,-0.011235955056179803,0.011111111111111112,0.9887640449438202,0.5,2005.0,90,1
0.9777777777777777,1.0,0.5,0.6666666666666666,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.8275862068965517,0.6564885496183206,0.044444444444444446,1.0,1.0,2006.0,45,2
0.9876543209876543,1.0,0.6666666666666666,0.8,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.8968152866242038,0.7938931297709924,0.037037037037037035,1.0,1.0,2007.0,81,3
0.9943019943019943,0.88,0.88,0.88,0.9943019943019943,0.9943019943019943,0.9943019943019943,0.9385408560311284,0.8770817120622568,0.023741690408357077,0.9973540856031129,0.9276751980120805,2008.0,1053,25
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2009.0,45,0
0.9914529914529915,0.75,1.0,0.8571428571428571,0.9914529914529915,0.9914529914529915,0.9914529914529915,0.9263687853996223,0.8528301886792453,0.02564102564102564,0.9970760233918128,0.9166666666666665,2010.0,117,3
0.9777777777777777,1.0,0.5,0.6666666666666666,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.8275862068965517,0.6564885496183206,0.044444444444444446,1.0,1.0,2011.0,45,2
