accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9906629318394025,0.84,0.7777777777777778,0.8076923076923077,0.9906629318394025,0.9906629318394025,0.9906629318394025,0.9014538093485462,0.8029148724743292,0.025210084033613446,0.9949003121895842,0.8667976924189642,1995.0,2142,54
0.9814814814814815,0.6666666666666666,1.0,0.8,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.8951456310679612,0.7906976744186046,0.037037037037037035,1.0,1.0,1996.0,54,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1997.0,9,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005555555555555556,1.0,1.0,1998.0,180,1
0.9777777777777777,0.0,0.0,0.0,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.4943820224719101,-0.009975062344139696,0.007407407407407408,0.9850746268656716,0.3333333333333333,1999.0,135,1
0.9961013645224172,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.9961013645224172,0.9961013645224172,0.9961013645224172,0.9308293881464613,0.8616587762929226,0.014294996751137101,0.9851680949241924,0.8559368220888445,2000.0,1539,22
0.9869281045751634,0.8,0.8,0.8,0.9869281045751634,0.9869281045751634,0.9869281045751634,0.8966216216216216,0.7932432432432432,0.032679738562091505,0.9824324324324324,0.7725,2001.0,153,5
0.9906204906204906,0.8636363636363636,0.6551724137931034,0.7450980392156863,0.9906204906204906,0.9906204906204906,0.9906204906204906,0.870160191970945,0.7404120443740095,0.020923520923520924,0.9752496633039412,0.7841750697067864,2002.0,1386,29
0.9861111111111112,0.5,1.0,0.6666666666666666,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.8297872340425532,0.6603773584905661,0.013888888888888888,1.0,1.0,2003.0,72,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018518518518518517,1.0,1.0,2004.0,54,1
0.9444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8181818181818181,0.6363636363636364,0.08333333333333333,0.98989898989899,0.9166666666666665,2005.0,36,3
0.9722222222222222,0.5,1.0,0.6666666666666666,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.8260869565217391,0.6538461538461539,0.027777777777777776,0.9714285714285714,0.5,2006.0,36,1
0.9603174603174603,0.4,0.5,0.4444444444444444,0.9603174603174603,0.9603174603174603,0.9603174603174603,0.7119341563786008,0.42413162705667273,0.031746031746031744,0.9508196721311476,0.49375,2007.0,126,4
0.9899817850637522,0.90625,0.7837837837837838,0.8405797101449275,0.9899817850637522,0.9899817850637522,0.9899817850637522,0.9177040534739682,0.8354361391939396,0.033697632058287796,0.9749089334386225,0.8252980927326935,2008.0,1098,37
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044444444444444446,1.0,1.0,2009.0,45,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,45,0
0.9814814814814815,1.0,0.5,0.6666666666666666,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.8285714285714285,0.6582278481012658,0.037037037037037035,1.0,1.0,2011.0,54,2
0.9722222222222222,0.0,0.0,0.0,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.49295774647887325,0.0,0.027777777777777776,0.5142857142857142,0.05555555555555555,2012.0,36,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,27,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010101010101010102,1.0,1.0,2014.0,99,1
0.992831541218638,0.6,1.0,0.75,0.992831541218638,0.992831541218638,0.992831541218638,0.8731818181818182,0.7465940054495912,0.010752688172043012,0.998792270531401,0.9166666666666665,2015.0,279,3
0.9934640522875817,0.9375,0.8333333333333334,0.8823529411764706,0.9934640522875817,0.9934640522875817,0.9934640522875817,0.9394957983193277,0.8790035587188613,0.029411764705882353,0.9910213243546576,0.9397687719328304,2016.0,612,18
0.9894179894179894,0.8,0.8,0.8,0.9894179894179894,0.9894179894179894,0.9894179894179894,0.8972826086956522,0.7945652173913044,0.026455026455026454,0.9448369565217392,0.8690934065934066,2017.0,378,10
0.9772079772079773,0.75,0.5,0.6,0.9772079772079773,0.9772079772079773,0.9772079772079773,0.7941348973607039,0.5887521968365553,0.03418803418803419,0.9033923303834808,0.5443169603741769,2018.0,351,12
0.9814814814814815,1.0,0.6,0.75,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.8701923076923077,0.7410071942446044,0.046296296296296294,0.9631067961165048,0.8416666666666666,2019.0,108,5
0.9829059829059829,1.0,0.3333333333333333,0.5,0.9829059829059829,0.9829059829059829,0.9829059829059829,0.7456521739130435,0.49350649350649356,0.02564102564102564,0.9444444444444444,0.4714285714285714,2020.0,117,3
0.9877515310586177,0.8,0.6896551724137931,0.7407407407407407,0.9877515310586177,0.9877515310586177,0.9877515310586177,0.8672341696535244,0.7345035837536501,0.02537182852143482,0.9929115334612766,0.7550982856904903,2021.0,1143,29
0.989159891598916,0.5263157894736842,0.5882352941176471,0.5555555555555556,0.989159891598916,0.989159891598916,0.989159891598916,0.7750342935528121,0.5500857306153553,0.011517615176151762,0.9912107406362133,0.6393520821636733,2022.0,1476,17
0.9912698412698413,0.6956521739130435,0.8,0.7441860465116279,0.9912698412698413,0.9912698412698413,0.9912698412698413,0.8698725953187934,0.7397671798723244,0.015873015873015872,0.9937096774193548,0.8256179567408728,2023.0,1260,20
