accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.9744318181818182,0.4251968503937008,0.8709677419354839,0.5714285714285714,0.9744318181818182,0.9744318181818182,0.9744318181818182,0.7791257059192638,0.5598520764866107,0.019570707070707072,0.9758122935836986,0.5196635563991788,France,6336,124
0.9787714543812105,0.5317460317460317,0.8535031847133758,0.6552567237163814,0.9787714543812105,0.9787714543812105,0.9787714543812105,0.8221526337028509,0.6449138372291419,0.02363745859680819,0.9614185602247225,0.6783894305198015,Germany,6642,157
