accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9885844748858448,0.4375,0.5384615384615384,0.4827586206896552,0.9885844748858448,0.9885844748858448,0.9885844748858448,0.7384935850658741,0.4770496152825683,0.00989345509893455,0.9904806953231242,0.5669506913992208,Bild,1314,13
0.987987987987988,0.7916666666666666,0.7307692307692307,0.76,0.987987987987988,0.987987987987988,0.987987987987988,0.8769199178644764,0.7538499445607983,0.026026026026026026,0.9921732943315678,0.7263374097296168,FAZ,999,26
0.9885057471264368,0.7307692307692307,0.6333333333333333,0.6785714285714286,0.9885057471264368,0.9885057471264368,0.9885057471264368,0.8363598365223853,0.6727500696572861,0.019157088122605363,0.9599392361111111,0.7284279798424567,Figaro,1566,30
0.9952718676122931,1.0,0.6,0.75,0.9952718676122931,0.9952718676122931,0.9952718676122931,0.8738066825775657,0.7477638640429338,0.01182033096926714,0.9971291866028708,0.8599999999999999,Liberation,423,5
0.9900497512437811,0.9285714285714286,0.7222222222222222,0.8125,0.9900497512437811,0.9900497512437811,0.9900497512437811,0.9036946337308347,0.8074712643678161,0.029850746268656716,0.9870845204178538,0.9320044825527283,Mediapart,603,18
0.9924812030075187,0.8888888888888888,0.8,0.8421052631578947,0.9924812030075187,0.9924812030075187,0.9924812030075187,0.9191270860077021,0.838265099310904,0.02506265664160401,0.992630676949443,0.858829961508823,Monde,1197,30
0.9774305555555556,0.6818181818181818,0.7142857142857143,0.6976744186046512,0.9774305555555556,0.9774305555555556,0.9774305555555556,0.842976073143624,0.6859587317564168,0.036458333333333336,0.9820677820677821,0.8010797014998697,MondeDiplo,576,21
0.996031746031746,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.996031746031746,0.996031746031746,0.996031746031746,0.9275653923541247,0.8551307847082494,0.013888888888888888,0.9667209606847433,0.8147181924258883,Parisien,1512,21
0.9901065449010654,0.8571428571428571,0.7272727272727273,0.7868852459016393,0.9901065449010654,0.9901065449010654,0.9901065449010654,0.8909104842675317,0.7818557964906904,0.02511415525114155,0.9681593452085255,0.8203373356696765,SZ,1314,33
0.991207034372502,0.72,0.8181818181818182,0.7659574468085106,0.991207034372502,0.991207034372502,0.991207034372502,0.8807383975386749,0.7614953983742656,0.017585931254996003,0.9939344626081811,0.8482604737998831,Spiegel,1251,22
0.9899749373433584,0.90625,0.7631578947368421,0.8285714285714286,0.9899749373433584,0.9899749373433584,0.9899749373433584,0.9117039586919105,0.8234469873890705,0.031746031746031744,0.9756823032559829,0.8206661669231848,Welt,1197,38
0.98816029143898,0.7857142857142857,0.7586206896551724,0.7719298245614035,0.98816029143898,0.98816029143898,0.98816029143898,0.882926109101646,0.7658541386437453,0.026411657559198543,0.9942259927099126,0.8398825206477064,Zeit,1098,29
