decade,n_pairs,n_pos_entail,accuracy,precision,recall,f1,roc_auc,pr_auc,precision_recalibrated,recall_recalibrated,f1_recalibrated,precision_threshold_tuned,recall_threshold_tuned,f1_threshold_tuned
1990.0,12915,351,0.9676345334881921,0.4536652835408022,0.9344729344729344,0.6108007448789572,0.9788488069290361,0.6480516536481827,0.5063492063492063,0.9088319088319088,0.6503567787971458,0.5290581162324649,0.7521367521367521,0.6211764705882353
2000.0,23067,460,0.9707374170893485,0.39848914069877245,0.9173913043478261,0.5556287030941409,0.9729194593440662,0.5443371357244543,0.45514950166112955,0.8934782608695652,0.6030814380044021,0.46901408450704224,0.7239130434782609,0.5692307692307692
2010.0,10008,210,0.9657274180655475,0.3738140417457306,0.9380952380952381,0.5345997286295794,0.9801594591704818,0.5392414976572801,0.4314606741573034,0.9142857142857143,0.5862595419847328,0.43131868131868134,0.7476190476190476,0.5470383275261324
2020.0,19098,396,0.9699444968059483,0.403470715835141,0.9393939393939394,0.5644916540212443,0.9841707228417206,0.5834337680473786,0.4517766497461929,0.898989898989899,0.6013513513513513,0.44462540716612375,0.6893939393939394,0.5405940594059406
,18,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
