accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9972089314194578,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.9972089314194578,0.9972089314194578,0.9972089314194578,0.8863946678745915,0.772802567553577,0.005582137161084529,0.998367510596861,0.7889212503183092,1995.0,2508,14
0.9696969696969697,1.0,0.5,0.6666666666666666,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.8253968253968254,0.6526315789473685,0.06060606060606061,0.9516129032258064,0.7,1996.0,33,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,22,0
0.9920948616600791,0.5,0.5,0.5,0.9920948616600791,0.9920948616600791,0.9920948616600791,0.74800796812749,0.4960159362549801,0.007905138339920948,0.9900398406374502,0.41666666666666663,1998.0,253,2
0.9863636363636363,0.0,0.0,0.0,0.9863636363636363,0.9863636363636363,0.9863636363636363,0.4965675057208238,-0.0060975609756097615,0.00909090909090909,0.9678899082568808,0.31666666666666665,1999.0,220,2
0.9984763839512443,0.8,0.6666666666666666,0.7272727272727273,0.9984763839512443,0.9984763839512443,0.9984763839512443,0.8632543926661573,0.7265151164405759,0.0030472320975114273,0.9962642214297843,0.7921099290780141,2000.0,1969,6
0.9958677685950413,0.5,1.0,0.6666666666666666,0.9958677685950413,0.9958677685950413,0.9958677685950413,0.8322938322938322,0.6648199445983379,0.004132231404958678,1.0,1.0,2001.0,242,1
0.9952774498229043,0.8461538461538461,0.6470588235294118,0.7333333333333333,0.9952774498229043,0.9952774498229043,0.9952774498229043,0.8654754814373635,0.7309936877208305,0.010035419126328217,0.9340208355256234,0.777623648680631,2002.0,1694,17
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2003.0,99,0
0.9848484848484849,0.0,0.0,0.0,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.4961832061068702,0.0,0.015151515151515152,0.9230769230769231,0.16666666666666666,2004.0,66,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,77,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2006.0,22,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006493506493506494,1.0,1.0,2007.0,154,1
0.9934545454545455,0.6,0.5454545454545454,0.5714285714285714,0.9934545454545455,0.9934545454545455,0.9934545454545455,0.7840653300528713,0.5681381957773513,0.008,0.9933351106371633,0.7350821394500633,2008.0,1375,11
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2009.0,66,0
0.987012987012987,0.0,0.0,0.0,0.987012987012987,0.987012987012987,0.987012987012987,0.49673202614379086,0.0,0.012987012987012988,1.0,1.0,2010.0,77,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007575757575757576,1.0,1.0,2011.0,132,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022727272727272728,1.0,1.0,2012.0,44,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,77,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,88,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015151515151515152,1.0,1.0,2015.0,396,6
0.9917355371900827,0.625,0.7142857142857143,0.6666666666666666,0.9917355371900827,0.9917355371900827,0.9917355371900827,0.8312412831241283,0.6625013946223363,0.011570247933884297,0.9789775441949355,0.7682539682539682,2016.0,605,7
0.9968652037617555,1.0,0.8571428571428571,0.9230769230769231,0.9968652037617555,0.9968652037617555,0.9968652037617555,0.9607384615384615,0.9214865862663058,0.0219435736677116,0.9844322344322345,0.881533101045296,2017.0,319,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0027548209366391185,1.0,1.0,2018.0,363,1
0.9848484848484849,1.0,0.3333333333333333,0.5,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.7461538461538462,0.49425287356321834,0.022727272727272728,0.9767441860465116,0.6464646464646464,2019.0,132,3
0.9935064935064936,1.0,0.6666666666666666,0.8,0.9935064935064936,0.9935064935064936,0.9935064935064936,0.8983498349834984,0.7968337730870713,0.01948051948051948,0.9801324503311258,0.75,2020.0,154,3
0.9954545454545455,0.8947368421052632,0.7727272727272727,0.8292682926829268,0.9954545454545455,0.9954545454545455,0.9954545454545455,0.9134824517050699,0.8269774011299436,0.014285714285714285,0.971583423164451,0.8664987079969976,2021.0,1540,22
0.9950525664811379,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9950525664811379,0.9950525664811379,0.9950525664811379,0.9154111738857502,0.8308223477715003,0.014842300556586271,0.9192038083281021,0.8012630025633769,2022.0,1617,24
0.9892676767676768,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.9892676767676768,0.9892676767676768,0.9892676767676768,0.9192396627788058,0.8384836852207294,0.03535353535353535,0.9833232049364249,0.8225008461456926,2023.0,1584,56
