accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,hypothesis_label,n_pairs,n_pos_entail
0.9937845303867403,0.375,0.42857142857142855,0.4,0.9937845303867403,0.9937845303867403,0.9937845303867403,0.6984380423464075,0.39689004072565714,0.004834254143646409,0.991672449687717,0.5876517273576096,Christians,1448,7
0.9993093922651933,0.75,1.0,0.8571428571428571,0.9993093922651933,0.9993093922651933,0.9993093922651933,0.9283983583049004,0.8568037974683544,0.0020718232044198894,0.9997693194925028,0.9166666666666665,Ethnic and racial minorities,1448,3
0.9965469613259669,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.9965469613259669,0.9965469613259669,0.9965469613259669,0.8068251554203687,0.6136606189967984,0.004834254143646409,0.8838108456429067,0.5307682330117227,Jews,1448,7
0.9965469613259669,0.7894736842105263,0.9375,0.8571428571428571,0.9965469613259669,0.9965469613259669,0.9965469613259669,0.927697608228891,0.8554082121744688,0.011049723756906077,0.9991270949720671,0.9272033779773718,LGBTQIA+,1448,16
0.9965469613259669,0.6,0.8571428571428571,0.7058823529411765,0.9965469613259669,0.9965469613259669,0.9965469613259669,0.8520728194021617,0.7042000326850792,0.004834254143646409,0.9985129374442352,0.7940476190476189,Muslims,1448,7
0.9993093922651933,1.0,0.75,0.8571428571428571,0.9993093922651933,0.9993093922651933,0.9993093922651933,0.9283983583049004,0.8568037974683544,0.0027624309392265192,1.0,1.0,cisgender and heterosexuals,1448,4
0.9993093922651933,0.8571428571428571,1.0,0.9230769230769231,0.9993093922651933,0.9993093922651933,0.9993093922651933,0.9613650310840738,0.9227321237993596,0.004143646408839779,0.9998844197873324,0.976190476190476,disabled people,1448,6
0.9910220994475138,0.7333333333333333,0.8148148148148148,0.7719298245614035,0.9910220994475138,0.9910220994475138,0.9910220994475138,0.8836753737107828,0.7673636857976173,0.018646408839779006,0.9938749446138609,0.8164179328739873,men,1448,27
0.9979281767955801,0.0,0.0,0.0,0.9979281767955801,0.9979281767955801,0.9979281767955801,0.4994815070860698,0.0,0.0020718232044198894,0.9829296424452134,0.19270315091210613,multiple (or other) religious or minority groups,1448,3
0.9917127071823204,0.9210526315789473,0.7954545454545454,0.8536585365853658,0.9917127071823204,0.9917127071823204,0.9917127071823204,0.924697072130636,0.8494176372712147,0.03038674033149171,0.9783572908572908,0.8966430748145063,"people with an immigration background, including immigrants",1448,44
0.9882596685082873,0.8529411764705882,0.8923076923076924,0.8721804511278195,0.9882596685082873,0.9882596685082873,0.9882596685082873,0.9330138592953611,0.8660309996516893,0.04488950276243094,0.9892652539073364,0.9206385024228513,women,1448,65
