accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9867909867909868,0.32653061224489793,0.9411764705882353,0.48484848484848486,0.9867909867909868,0.9867909867909868,0.9867909867909868,0.7390791027154664,0.4797465193974486,0.006604506604506605,0.9964112355931813,0.6829323298861114,1995.0,2574,17
0.9090909090909091,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.47619047619047616,0.0,0.0,,0.0,1996.0,33,0
0.9696969696969697,0.5,1.0,0.6666666666666666,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.8253968253968254,0.6526315789473685,0.030303030303030304,1.0,1.0,1997.0,33,1
0.9696969696969697,0.25,1.0,0.4,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.6922279792746113,0.39014373716632444,0.010101010101010102,0.9948979591836734,0.75,1998.0,198,2
0.9669421487603306,0.3333333333333333,1.0,0.5,0.9669421487603306,0.9669421487603306,0.9669421487603306,0.7414529914529915,0.4872881355932204,0.01652892561983471,1.0,1.0,1999.0,121,2
0.9862104187946884,0.25,1.0,0.4,0.9862104187946884,0.9862104187946884,0.9862104187946884,0.6965125290622578,0.3955546408726075,0.004596527068437181,0.9977196282994129,0.5895302228635562,2000.0,1958,9
0.9913419913419913,0.0,0.0,0.0,0.9913419913419913,0.9913419913419913,0.9913419913419913,0.49782608695652175,0.0,0.0,,0.0,2001.0,231,0
0.9652260307998013,0.23595505617977527,0.9130434782608695,0.375,0.9652260307998013,0.9652260307998013,0.9652260307998013,0.6785577414409811,0.3634408796451061,0.011425732737208148,0.9584225475202098,0.4990325899749493,2002.0,2013,23
0.9848484848484849,0.5,1.0,0.6666666666666666,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.8294573643410852,0.6597938144329897,0.015151515151515152,0.9846153846153847,0.5,2003.0,66,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,33,0
0.922077922077922,0.0,0.0,0.0,0.922077922077922,0.922077922077922,0.922077922077922,0.4797297297297297,0.0,0.0,,0.0,2005.0,77,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2006.0,22,0
0.9621212121212122,0.2,0.5,0.2857142857142857,0.9621212121212122,0.9621212121212122,0.9621212121212122,0.6331295163979989,0.2699115044247786,0.015151515151515152,0.9538461538461539,0.25,2007.0,132,2
0.963020030816641,0.3561643835616438,0.9629629629629629,0.52,0.963020030816641,0.963020030816641,0.963020030816641,0.7503846153846154,0.5049659139665337,0.020801232665639446,0.9917096482792785,0.6616322638436791,2008.0,1298,27
0.974025974025974,0.3333333333333333,1.0,0.5,0.974025974025974,0.974025974025974,0.974025974025974,0.7433333333333334,0.490066225165563,0.012987012987012988,0.9868421052631579,0.5,2009.0,77,1
0.974025974025974,0.5,1.0,0.6666666666666666,0.974025974025974,0.974025974025974,0.974025974025974,0.8265765765765766,0.6547085201793722,0.025974025974025976,1.0,1.0,2010.0,77,2
0.9696969696969697,0.0,0.0,0.0,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.49230769230769234,0.0,0.0,,0.0,2011.0,66,0
