accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,fold,best_ckpt
0.9794904057879836,0.36706349206349204,0.9635416666666666,0.5316091954022989,0.9794904057879836,0.9794904057879836,0.9794904057879836,0.7605624287939647,0.5232692119443015,0.0120792702107581,0.9905899748455709,0.6308820696057154,0,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Identities/cv_models/fold_0/checkpoint-568
0.9761426418884982,0.3303411131059246,0.9633507853403142,0.4919786096256685,0.9761426418884982,0.9761426418884982,0.9761426418884982,0.7398815511803282,0.4827409098250889,0.011991461577096936,0.9883058134579294,0.563940859283704,1,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Identities/cv_models/fold_1/checkpoint-568
0.9873179306880965,0.4820936639118457,0.9259259259259259,0.6340579710144928,0.9873179306880965,0.9873179306880965,0.9873179306880965,0.8138025607691938,0.6282564544458594,0.011865896534404822,0.986991334503883,0.7616963812688153,2,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Identities/cv_models/fold_2/checkpoint-426
0.985748367654445,0.45202020202020204,0.9470899470899471,0.611965811965812,0.985748367654445,0.985748367654445,0.985748367654445,0.8023533450478544,0.6056304230975966,0.011865896534404822,0.9871579075467505,0.7309325963671789,3,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Identities/cv_models/fold_3/checkpoint-426
0.9800566215791129,0.36419753086419754,0.9567567567567568,0.5275707898658718,0.9800566215791129,0.9800566215791129,0.9800566215791129,0.7586920436041658,0.5194690877359458,0.011638880150990877,0.9922724379376193,0.7007944450672308,4,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Identities/cv_models/fold_4/checkpoint-286
