accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9974443227455275,0.9047619047619048,0.7916666666666666,0.8444444444444444,0.9974443227455275,0.9974443227455275,0.9974443227455275,0.9215780109209154,0.8431617953814817,0.008762322015334063,0.9959944751381216,0.9274860954756187,1995.0,2739,24
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,66,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,55,0
0.9956709956709957,1.0,0.75,0.8571428571428571,0.9956709956709957,0.9956709956709957,0.9956709956709957,0.9274725274725275,0.8549905838041432,0.017316017316017316,0.8799559471365639,0.7588495575221239,1998.0,231,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007575757575757576,1.0,1.0,1999.0,132,1
0.9981908638625057,0.8,0.8,0.8,0.9981908638625057,0.9981908638625057,0.9981908638625057,0.8995456610631531,0.7990913221263063,0.004522840343735866,0.9995002271694685,0.9262626262626262,2000.0,2211,10
0.9943181818181818,1.0,0.5,0.6666666666666666,0.9943181818181818,0.9943181818181818,0.9943181818181818,0.8319006685768864,0.6641221374045801,0.011363636363636364,0.9885057471264368,0.6666666666666666,2001.0,176,2
0.9971367215461704,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9971367215461704,0.9971367215461704,0.9971367215461704,0.9404518329070759,0.8809036658141518,0.012168933428775949,0.9967178175618073,0.8165966413043134,2002.0,1397,17
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.045454545454545456,1.0,1.0,2003.0,22,1
0.9772727272727273,0.0,0.0,0.0,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.4942528735632184,0.0,0.0,,0.0,2004.0,44,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01818181818181818,1.0,1.0,2005.0,55,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2006.0,55,0
0.9886363636363636,0.6666666666666666,1.0,0.8,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.8970760233918129,0.794392523364486,0.022727272727272728,1.0,1.0,2007.0,88,2
0.9955654101995566,0.9166666666666666,0.8461538461538461,0.88,0.9955654101995566,0.9955654101995566,0.9955654101995566,0.9388704819277108,0.877744646245595,0.019216555801921657,0.9967538113732538,0.9198066510577154,2008.0,1353,26
0.987012987012987,0.0,0.0,0.0,0.987012987012987,0.987012987012987,0.987012987012987,0.49673202614379086,0.0,0.012987012987012988,1.0,1.0,2009.0,77,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,99,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2011.0,88,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2012.0,77,0
0.990909090909091,0.0,0.0,0.0,0.990909090909091,0.990909090909091,0.990909090909091,0.4977168949771689,0.0,0.00909090909090909,0.07339449541284404,0.00980392156862745,2013.0,110,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,99,0
0.9978354978354979,0.8333333333333334,1.0,0.9090909090909091,0.9978354978354979,0.9978354978354979,0.9978354978354979,0.9539978094194961,0.908004778972521,0.010822510822510822,1.0,1.0,2015.0,462,5
0.998849252013809,1.0,0.9285714285714286,0.9629629629629629,0.998849252013809,0.998849252013809,0.998849252013809,0.9811892547135095,0.9623793237802503,0.01611047180667434,0.9994987468671679,0.9785714285714286,2016.0,869,14
0.9891774891774892,0.8,0.5,0.6153846153846154,0.9891774891774892,0.9891774891774892,0.9891774891774892,0.8049480705902221,0.6101923725953425,0.017316017316017316,0.9920154185022027,0.6389705882352942,2017.0,462,8
0.9924242424242424,0.4,1.0,0.5714285714285714,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.783803457688808,0.5683139534883721,0.005050505050505051,1.0,1.0,2018.0,396,2
0.983957219251337,0.8,0.6666666666666666,0.7272727272727273,0.983957219251337,0.983957219251337,0.983957219251337,0.859504132231405,0.7190786179268904,0.03208556149732621,0.9953959484346225,0.8773809523809524,2019.0,187,6
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2020.0,132,0
0.9946070878274268,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.9946070878274268,0.9946070878274268,0.9946070878274268,0.9208502112461344,0.8417018014564968,0.017719568567026195,0.9954987212276216,0.8962791429509651,2021.0,1298,23
0.9954218443427076,0.75,0.8823529411764706,0.8108108108108109,0.9954218443427076,0.9954218443427076,0.9954218443427076,0.9042468486361237,0.8085091156316534,0.011118378024852845,0.9986772486772486,0.7968580439168674,2022.0,1529,17
0.9985569985569985,0.95,0.95,0.95,0.9985569985569985,0.9985569985569985,0.9985569985569985,0.9746339677891654,0.9492679355783309,0.01443001443001443,0.9989751098096632,0.9643128654970761,2023.0,1386,20
