decade,n_pairs,n_pos_entail,accuracy,precision,recall,f1,roc_auc,pr_auc,precision_recalibrated,recall_recalibrated,f1_recalibrated,precision_threshold_tuned,recall_threshold_tuned,f1_threshold_tuned
2010.0,12232,171,0.9829954218443427,0.44959128065395093,0.9649122807017544,0.6133828996282528,0.9834033235536123,0.696887845890626,0.5371621621621622,0.9298245614035088,0.6809421841541756,0.5780590717299579,0.8011695906432749,0.6715686274509803
2020.0,23342,376,0.9785793847999315,0.42671394799054374,0.9601063829787234,0.5908346972176759,0.9867284732657527,0.6166501357749068,0.4915492957746479,0.9281914893617021,0.6427255985267035,0.5345699831365935,0.8430851063829787,0.6542827657378741
1990.0,15785,128,0.985809312638581,0.35542168674698793,0.921875,0.5130434782608696,0.9766625451076195,0.5460434213810268,0.44140625,0.8828125,0.5885416666666666,0.4946236559139785,0.71875,0.5859872611464968
2000.0,28193,271,0.9815557053169226,0.3363994743758213,0.9446494464944649,0.49612403100775193,0.9795721132485302,0.5181149305508771,0.4066115702479339,0.9077490774907749,0.5616438356164384,0.4460285132382892,0.8081180811808119,0.5748031496062992
,22,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
