accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.9862977602108037,0.32432432432432434,0.9230769230769231,0.48,0.9862977602108037,0.9862977602108037,0.9862977602108037,0.7365287049399198,0.4746733679043369,0.006851119894598155,0.9800753107333102,0.6036433389703766,France,7590,52
0.9882465819141281,0.5906976744186047,0.927007299270073,0.7215909090909091,0.9882465819141281,0.9882465819141281,0.9882465819141281,0.8577937392795882,0.7158883001989523,0.01643079875269849,0.9898895185472307,0.8376297155932172,Germany,8338,137
