accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9972451790633609,0.8181818181818182,1.0,0.9,0.9972451790633609,0.9972451790633609,0.9972451790633609,0.9493016759776536,0.8986175115207373,0.012396694214876033,1.0,1.0000000000000002,1995.0,726,9
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,15,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,6,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016666666666666666,1.0,1.0,1998.0,60,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1999.0,54,0
0.9830795262267343,0.5714285714285714,0.9230769230769231,0.7058823529411765,0.9830795262267343,0.9830795262267343,0.9830795262267343,0.8485857757737241,0.6976672805402087,0.021996615905245348,0.992281075326058,0.7127577487871606,2000.0,591,13
0.9855072463768116,0.0,0.0,0.0,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.49635036496350365,0.0,0.014492753623188406,0.9117647058823529,0.14285714285714285,2001.0,69,1
0.9956989247311828,1.0,0.7142857142857143,0.8333333333333334,0.9956989247311828,0.9956989247311828,0.9956989247311828,0.9155773420479303,0.8312159709618875,0.015053763440860216,0.9943855271366189,0.897142857142857,2002.0,465,7
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2003.0,9,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,21,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,24,0
0.9333333333333333,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.4827586206896552,0.0,0.0,,0.0,2006.0,15,0
0.9583333333333334,0.0,0.0,0.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.48936170212765956,0.0,0.0,,0.0,2007.0,24,0
0.9946666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9946666666666667,0.9946666666666667,0.9946666666666667,0.9153116531165312,0.8306233062330624,0.016,0.9977416440831075,0.8178571428571427,2008.0,375,6
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2009.0,33,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,30,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,2011.0,12,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,2012.0,9,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,30,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,18,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02702702702702703,1.0,1.0,2015.0,111,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01904761904761905,1.0,1.0,2016.0,210,4
0.9895833333333334,0.5,1.0,0.6666666666666666,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.8306878306878307,0.6619718309859155,0.010416666666666666,1.0,1.0,2017.0,96,1
0.9777777777777777,0.0,0.0,0.0,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.4943820224719101,0.0,0.022222222222222223,0.9829545454545455,0.7,2018.0,90,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2019.0,27,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2020.0,57,0
0.9949874686716792,1.0,0.8461538461538461,0.9166666666666666,0.9949874686716792,0.9949874686716792,0.9949874686716792,0.9570413436692506,0.9141011840688913,0.03258145363408521,0.967716221602232,0.9229068897503909,2021.0,399,13
0.9863387978142076,1.0,0.6875,0.8148148148148148,0.9863387978142076,0.9863387978142076,0.9863387978142076,0.9038613081166272,0.8079748163693599,0.04371584699453552,0.9771428571428572,0.8937600732600732,2022.0,366,16
0.9873737373737373,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.9873737373737373,0.9873737373737373,0.9873737373737373,0.877709838799333,0.7555555555555555,0.030303030303030304,0.9978298611111112,0.9390873015873017,2023.0,396,12
