accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.998661311914324,1.0,0.875,0.9333333333333333,0.998661311914324,0.998661311914324,0.998661311914324,0.9663286004056795,0.9326602361849815,0.0107095046854083,0.9981393775372125,0.9276315789473684,1995.0,747,8
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,6,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,9,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1998.0,45,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1999.0,72,0
0.9860383944153578,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.9860383944153578,0.9860383944153578,0.9860383944153578,0.8852852852852853,0.7705935341807627,0.03315881326352531,0.9823294698840965,0.7816036600687684,2000.0,573,19
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2001.0,63,0
0.9978632478632479,1.0,0.8571428571428571,0.9230769230769231,0.9978632478632479,0.9978632478632479,0.9978632478632479,0.9609967497291441,0.922,0.014957264957264958,1.0,1.0,2002.0,468,7
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2003.0,3,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,9,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,18,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2006.0,15,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2007.0,33,0
0.9852507374631269,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.9852507374631269,0.9852507374631269,0.9852507374631269,0.8039329091960671,0.6079111727966691,0.02064896755162242,0.9229776247848537,0.6619404049044767,2008.0,339,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,1.0,2009.0,24,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,15,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2011.0,21,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2012.0,18,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,12,0
0.9523809523809523,0.0,0.0,0.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.4878048780487805,0.0,0.047619047619047616,1.0,1.0,2014.0,21,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011904761904761904,1.0,1.0,2015.0,84,1
0.9919678714859438,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9919678714859438,0.9919678714859438,0.9919678714859438,0.9265053128689492,0.8530106257378984,0.028112449799196786,0.9958677685950412,0.8962585034013604,2016.0,249,7
0.9912280701754386,1.0,0.5,0.6666666666666666,0.9912280701754386,0.9912280701754386,0.9912280701754386,0.8311111111111111,0.6627218934911243,0.017543859649122806,0.8348214285714286,0.5256410256410257,2017.0,114,2
0.989247311827957,1.0,0.5,0.6666666666666666,0.989247311827957,0.989247311827957,0.989247311827957,0.8306010928961749,0.6618181818181819,0.021505376344086023,1.0,1.0,2018.0,93,2
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2019.0,36,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022222222222222223,1.0,1.0,2020.0,45,1
0.9975124378109452,1.0,0.9473684210526315,0.972972972972973,0.9975124378109452,0.9975124378109452,0.9975124378109452,0.9858345960040875,0.9716701902748415,0.0472636815920398,0.9986258073381888,0.9818511796733211,2021.0,402,19
0.9921875,0.7857142857142857,1.0,0.88,0.9921875,0.9921875,0.9921875,0.9379811574697174,0.8760223848471804,0.028645833333333332,0.9982939312698026,0.9254656959202414,2022.0,384,11
0.9976190476190476,1.0,0.75,0.8571428571428571,0.9976190476190476,0.9976190476190476,0.9976190476190476,0.9279711884753901,0.8559670781893004,0.009523809523809525,0.9789663461538461,0.7756410256410257,2023.0,420,4
