hypothesis_label,n_pairs,n_pos_entail,accuracy,precision,recall,f1,roc_auc,pr_auc,precision_recalibrated,recall_recalibrated,f1_recalibrated,precision_threshold_tuned,recall_threshold_tuned,f1_threshold_tuned,avg_threshold,best_method,precision_best,recall_best,f1_best
consumers and clients,7234,336,0.9536909040641416,0.5008576329331046,0.8690476190476191,0.6354733405875952,0.9432785037761119,0.5573437820274082,0.5597964376590331,0.6547619047619048,0.6035665294924554,0.5467980295566502,0.6607142857142857,0.5983827493261455,0.9478237278683993,raw,0.5008576329331046,0.8690476190476191,0.6354733405875952
patients,7234,96,0.984241083771081,0.45108695652173914,0.8645833333333334,0.5928571428571429,0.9589593840478192,0.5382395338908693,0.5078125,0.6770833333333334,0.5803571428571429,0.48175182481751827,0.6875,0.5665236051502146,0.9433027846613216,raw,0.45108695652173914,0.8645833333333334,0.5928571428571429
car drivers,7234,21,0.9919823057782693,0.2153846153846154,0.6666666666666666,0.32558139534883723,0.9266667987033993,0.3528549679696862,0.3,0.42857142857142855,0.35294117647058826,0.2903225806451613,0.42857142857142855,0.34615384615384615,0.9493876538014929,raw,0.2153846153846154,0.6666666666666666,0.32558139534883723
