accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.992530345471522,0.6944444444444444,0.8333333333333334,0.7575757575757576,0.992530345471522,0.992530345471522,0.992530345471522,0.8768912453122979,0.7538143263511766,0.014005602240896359,0.9943813131313132,0.7272576100390276,France,2142,30
0.9918032786885246,0.9038461538461539,0.7833333333333333,0.8392857142857143,0.9918032786885246,0.9918032786885246,0.9918032786885246,0.9175400534045394,0.8351021225470565,0.0273224043715847,0.9859004369538078,0.9081571989167866,Germany,2196,60
