accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.98559670781893,0.7142857142857143,0.9375,0.8108108108108109,0.98559670781893,0.98559670781893,0.98559670781893,0.9016620898973841,0.8034662045060659,0.03292181069958848,0.9949468085106383,0.8430547613935773,Bild,486,16
0.9919354838709677,0.8823529411764706,0.9375,0.9090909090909091,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9524357499041043,0.9048755540402318,0.043010752688172046,0.9978932584269663,0.9495682626197333,FAZ,372,16
0.9978902953586498,1.0,0.8571428571428571,0.9230769230769231,0.9978902953586498,0.9978902953586498,0.9978902953586498,0.9610037021801727,0.9220138203356367,0.014767932489451477,0.9993881921076782,0.9682539682539681,Figaro,474,7
0.9929078014184397,0.6666666666666666,1.0,0.8,0.9929078014184397,0.9929078014184397,0.9929078014184397,0.8981949458483754,0.7965367965367965,0.014184397163120567,0.9964028776978417,0.8333333333333333,Liberation,141,2
0.9959349593495935,0.0,0.0,0.0,0.9959349593495935,0.9959349593495935,0.9959349593495935,0.4989816700610998,0.0,0.0,,0.0,Mediapart,246,0
0.9948320413436692,1.0,0.7142857142857143,0.8333333333333334,0.9948320413436692,0.9948320413436692,0.9948320413436692,0.9153543307086615,0.8307826847398339,0.01808785529715762,0.9951127819548872,0.907142857142857,Monde,387,7
0.9956709956709957,0.6666666666666666,1.0,0.8,0.9956709956709957,0.9956709956709957,0.9956709956709957,0.8989059080962801,0.7979002624671916,0.008658008658008658,1.0,1.0,MondeDiplo,231,2
0.9766454352441614,0.5294117647058824,0.75,0.6206896551724138,0.9766454352441614,0.9766454352441614,0.9766454352441614,0.8043207312006647,0.6090106407063618,0.025477707006369428,0.9749455337690632,0.7721533516988063,Parisien,471,12
0.9925373134328358,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.8827190508606437,0.7654609101516919,0.017412935323383085,0.9971066907775769,0.889848246991104,SZ,402,7
0.9921259842519685,0.5,1.0,0.6666666666666666,0.9921259842519685,0.9921259842519685,0.9921259842519685,0.8313413014608233,0.6631299734748011,0.007874015748031496,1.0,1.0,Spiegel,381,3
0.9796437659033079,0.6428571428571429,0.75,0.6923076923076923,0.9796437659033079,0.9796437659033079,0.9796437659033079,0.8408906882591093,0.6818457802064359,0.030534351145038167,0.9630358705161854,0.7857195770801467,Welt,393,12
0.9943502824858758,1.0,0.6666666666666666,0.8,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.898567335243553,0.7972508591065293,0.01694915254237288,0.9932950191570882,0.8412698412698412,Zeit,354,6
