decade,n_pairs,n_pos_entail,accuracy,precision,recall,f1,roc_auc,pr_auc,precision_recalibrated,recall_recalibrated,f1_recalibrated,precision_threshold_tuned,recall_threshold_tuned,f1_threshold_tuned
2020.0,6366,175,0.972196041470311,0.496875,0.9085714285714286,0.6424242424242425,0.9644996192629853,0.5755091573576624,0.5891089108910891,0.68,0.6312997347480106,0.5581395348837209,0.6857142857142857,0.6153846153846154
2000.0,7689,164,0.977110157367668,0.4788732394366197,0.8292682926829268,0.6071428571428571,0.9459201037193096,0.5502581956791475,0.5515463917525774,0.6524390243902439,0.5977653631284916,0.5373134328358209,0.6585365853658537,0.5917808219178082
2010.0,3336,61,0.9781175059952039,0.4473684210526316,0.8360655737704918,0.5828571428571429,0.9453535227130521,0.5016344865445642,0.5063291139240507,0.6557377049180327,0.5714285714285714,0.5,0.6557377049180327,0.5673758865248227
1990.0,4305,53,0.981184668989547,0.37719298245614036,0.8113207547169812,0.5149700598802395,0.9455705639077725,0.46250255742616236,0.3684210526315789,0.5283018867924528,0.43410852713178294,0.3717948717948718,0.5471698113207547,0.44274809160305345
,6,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
