accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9959839357429718,0.9230769230769231,0.8571428571428571,0.8888888888888888,0.9959839357429718,0.9959839357429718,0.9959839357429718,0.9434219495569189,0.8868467558697298,0.018741633199464525,0.9525433638666926,0.8827452108702107,1995.0,747,14
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,12,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1997.0,12,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1998.0,54,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1999.0,39,0
0.989010989010989,0.9,0.6428571428571429,0.75,0.989010989010989,0.989010989010989,0.989010989010989,0.872191011235955,0.7445414847161571,0.02564102564102564,0.9954350161117078,0.8158337489002514,2000.0,546,14
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2001.0,27,0
0.9955257270693513,1.0,0.6,0.75,0.9955257270693513,0.9955257270693513,0.9955257270693513,0.8738713318284425,0.7478849407783419,0.011185682326621925,0.9986425339366516,0.925,2002.0,447,5
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2003.0,33,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,9,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,27,0
0.9523809523809523,0.0,0.0,0.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.4878048780487805,0.0,0.0,,0.0,2006.0,21,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2007.0,24,0
0.9921875,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9921875,0.9921875,0.9921875,0.9327691858768602,0.865546218487395,0.03125,0.9939516129032258,0.9240481740481742,2008.0,384,12
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,1.0,1.0,2009.0,21,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,33,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,1.0,2011.0,24,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2012.0,27,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2013.0,21,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2014.0,27,0
0.9916666666666667,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.497907949790795,0.0,0.0,,0.0,2015.0,120,0
0.9880952380952381,0.5,0.5,0.5,0.9880952380952381,0.9880952380952381,0.9880952380952381,0.7469879518072289,0.49397590361445787,0.011904761904761904,0.996987951807229,0.8333333333333333,2016.0,168,2
0.9922480620155039,1.0,0.6666666666666666,0.8,0.9922480620155039,0.9922480620155039,0.9922480620155039,0.8980237154150198,0.7962085308056872,0.023255813953488372,1.0,1.0,2017.0,129,3
0.9833333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9122807017543859,0.8245614035087719,0.05,0.9926900584795322,0.8178571428571428,2018.0,120,6
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2019.0,48,0
0.9814814814814815,1.0,0.5,0.6666666666666666,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.8285714285714285,0.6582278481012658,0.037037037037037035,0.9711538461538461,0.7,2020.0,54,2
0.9913793103448276,1.0,0.7857142857142857,0.88,0.9913793103448276,0.9913793103448276,0.9913793103448276,0.9377645305514157,0.8755958055290753,0.040229885057471264,0.9978614200171086,0.9611721611721611,2021.0,348,14
0.9909297052154195,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9207404744787923,0.8414809489575845,0.02947845804988662,0.9890366642703091,0.8279886352963277,2022.0,441,13
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012919896640826873,1.0,1.0,2023.0,387,5
