accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9921259842519685,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9921259842519685,0.9921259842519685,0.9921259842519685,0.8313413014608233,0.6626826029216468,0.011811023622047244,0.9913678618857902,0.805316091954023,Bild,508,6
0.9928571428571429,0.6666666666666666,0.5,0.5714285714285714,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.7839135654261704,0.5679012345679013,0.009523809523809525,0.8611778846153846,0.6084585121602288,FAZ,420,4
0.9902597402597403,0.8,0.4444444444444444,0.5714285714285714,0.9902597402597403,0.9902597402597403,0.9902597402597403,0.7832512315270936,0.5669088352472463,0.01461038961038961,0.9674171700530844,0.5940267958133413,Figaro,616,9
0.9916666666666667,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.497907949790795,0.0,0.0,,0.0,Liberation,240,0
0.9847560975609756,0.5,0.2,0.2857142857142857,0.9847560975609756,0.9847560975609756,0.9847560975609756,0.6390050627338764,0.27943760984182786,0.01524390243902439,0.8526315789473684,0.39909812409812406,Mediapart,328,5
0.9951923076923077,1.0,0.5,0.6666666666666666,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.8321226795803067,0.6645161290322581,0.009615384615384616,0.9956850053937433,0.7662037037037036,Monde,624,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003048780487804878,1.0,1.0,MondeDiplo,328,1
0.998641304347826,1.0,0.6666666666666666,0.8,0.998641304347826,0.998641304347826,0.998641304347826,0.8996591683708248,0.7993456924754635,0.004076086956521739,0.9990904956798545,0.8666666666666667,Parisien,736,3
0.9908759124087592,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.9908759124087592,0.9908759124087592,0.9908759124087592,0.878626799557032,0.7573503365214311,0.021897810218978103,0.9975124378109451,0.9078808922558923,SZ,548,12
0.9815573770491803,0.7777777777777778,0.5,0.6086956521739131,0.9815573770491803,0.9815573770491803,0.9815573770491803,0.7996258953419408,0.5997083485235144,0.028688524590163935,0.9701627486437614,0.5937854397902166,Spiegel,488,14
0.9939024390243902,0.8571428571428571,0.75,0.8,0.9939024390243902,0.9939024390243902,0.9939024390243902,0.8984520123839009,0.7969179966978536,0.016260162601626018,0.9912190082644627,0.8722222222222222,Welt,492,8
0.9956521739130435,0.5,0.5,0.5,0.9956521739130435,0.9956521739130435,0.9956521739130435,0.7489082969432315,0.49781659388646293,0.004347826086956522,0.9858078602620087,0.5666666666666667,Zeit,460,2
