accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,hypothesis_label,n_pairs,n_pos_entail
0.9986187845303868,0.8,0.8,0.8,0.9986187845303868,0.9986187845303868,0.9986187845303868,0.8996534996534997,0.7993069993069992,0.003453038674033149,0.9994455994455994,0.8528571428571428,drug addicts,1448,5
0.994475138121547,1.0,0.38461538461538464,0.5555555555555556,0.994475138121547,0.994475138121547,0.994475138121547,0.7763879237124547,0.5533276779517237,0.008977900552486187,0.9331010452961672,0.6038561853691523,extremists,1448,13
0.9875690607734806,0.8518518518518519,0.6216216216216216,0.71875,0.9875690607734806,0.9875690607734806,0.9875690607734806,0.8561970338983051,0.7125526611818163,0.025552486187845305,0.9723983373877066,0.7527855574545371,"offenders, criminals, prisoners and/or accused people",1448,37
0.9910220994475138,0.6666666666666666,0.26666666666666666,0.38095238095238093,0.9910220994475138,0.9910220994475138,0.9910220994475138,0.6882153209109731,0.37726611089056505,0.010359116022099447,0.979344033496162,0.46870769192571216,"terrorists, rebels, revolutionaries and/or movements of armed resistance",1448,15
