hypothesis_label,n_pairs,n_pos_entail,accuracy,precision,recall,f1,roc_auc,pr_auc,precision_recalibrated,recall_recalibrated,f1_recalibrated,precision_threshold_tuned,recall_threshold_tuned,f1_threshold_tuned,avg_threshold,best_method,precision_best,recall_best,f1_best
drug addicts,7234,23,0.9950235001382361,0.3898305084745763,1.0,0.5609756097560976,0.9988061717303877,0.7119012537327766,0.6666666666666666,0.43478260869565216,0.5263157894736842,0.4473684210526316,0.7391304347826086,0.5573770491803278,0.9131702032126071,threshold_tuned,0.4473684210526316,0.7391304347826086,0.5573770491803278
"offenders, criminals, prisoners and/or accused people",7234,183,0.9275642797898811,0.23969465648854962,0.8579234972677595,0.3747016706443914,0.9372487567162895,0.33245117487357634,0.3035019455252918,0.4262295081967213,0.35454545454545455,0.2871287128712871,0.6338797814207651,0.39522998296422485,0.9422942492369366,threshold_tuned,0.2871287128712871,0.6338797814207651,0.39522998296422485
extremists,7234,62,0.9658556815040088,0.18430034129692832,0.8709677419354839,0.30422535211267604,0.9291937282982207,0.2503248194907576,0.1926605504587156,0.3387096774193548,0.24561403508771928,0.21030042918454936,0.7903225806451613,0.33220338983050846,0.8225693111833011,threshold_tuned,0.21030042918454936,0.7903225806451613,0.33220338983050846
"terrorists, rebels, revolutionaries and/or movements of armed resistance",7234,74,0.9646115565385679,0.20454545454545456,0.8513513513513513,0.3298429319371728,0.9701966631435905,0.3132842734196883,0.3333333333333333,0.35135135135135137,0.34210526315789475,0.2558139534883721,0.44594594594594594,0.3251231527093596,0.9417490942217308,threshold_tuned,0.2558139534883721,0.44594594594594594,0.3251231527093596
