accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,year,n_pairs,n_pos_entail
0.9909638554216867,0.7692307692307693,0.625,0.6896551724137931,0.9909638554216867,0.9909638554216867,0.9909638554216867,0.8425351766297188,0.6851201348882956,0.01606425702811245,0.9561224489795919,0.6528123352342102,1995.0,996,16
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1996.0,8,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1997.0,12,0
0.9605263157894737,0.0,0.0,0.0,0.9605263157894737,0.9605263157894737,0.9605263157894737,0.4899328859060403,-0.017857142857143016,0.013157894736842105,0.9733333333333334,0.3333333333333333,1998.0,76,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1999.0,100,0
0.9957386363636364,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.9957386363636364,0.9957386363636364,0.9957386363636364,0.8835401157981804,0.7670930745478606,0.008522727272727272,0.9983285577841452,0.7861111111111111,2000.0,704,6
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2001.0,68,0
0.9903225806451613,0.7142857142857143,0.5555555555555556,0.625,0.9903225806451613,0.9903225806451613,0.9903225806451613,0.8100490196078431,0.6201756177251379,0.014516129032258065,0.9683578832515003,0.5840599317415993,2002.0,620,9
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2003.0,24,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2004.0,20,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2005.0,12,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2006.0,20,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2007.0,48,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010330578512396695,1.0,1.0,2008.0,484,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,1.0,2009.0,20,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2010.0,32,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2011.0,24,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2012.0,32,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,1.0,1.0,2013.0,16,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027777777777777776,1.0,1.0,2014.0,36,1
0.9871794871794872,1.0,0.3333333333333333,0.5,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.7467532467532467,0.49514563106796117,0.019230769230769232,0.8366013071895425,0.41428571428571426,2015.0,156,3
0.9923076923076923,0.0,0.0,0.0,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.4980694980694981,-0.0038610038610038533,0.0038461538461538464,0.9922779922779923,0.3333333333333333,2016.0,260,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008064516129032258,1.0,1.0,2017.0,124,1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2018.0,156,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,2019.0,32,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015625,1.0,1.0,2020.0,64,1
0.9881889763779528,0.3333333333333333,0.2,0.25,0.9881889763779528,0.9881889763779528,0.9881889763779528,0.6220238095238095,0.24442240951908767,0.00984251968503937,0.9876739562624255,0.4073671497584541,2021.0,508,5
0.9935897435897436,0.7,0.875,0.7777777777777778,0.9935897435897436,0.9935897435897436,0.9935897435897436,0.8872628726287263,0.7745664739884393,0.01282051282051282,0.9926948051948051,0.6950863678804855,2022.0,624,8
0.9940944881889764,1.0,0.625,0.7692307692307693,0.9940944881889764,0.9940944881889764,0.9940944881889764,0.8831198711557635,0.7664009809932557,0.015748031496062992,0.9895,0.8377113526570048,2023.0,508,8
