accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,fold,best_ckpt
0.9578729281767956,0.20205479452054795,0.8428571428571429,0.3259668508287293,0.9578729281767956,0.9578729281767956,0.9578729281767956,0.6521119230083764,0.3125637214080583,0.012085635359116022,0.9690355520047937,0.41644800328304227,0,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Social Deviance/cv_models/fold_0/checkpoint-153
0.9574982722874914,0.21052631578947367,0.9142857142857143,0.3422459893048128,0.9574982722874914,0.9574982722874914,0.9574982722874914,0.660142812542069,0.3290546577248,0.012093987560469938,0.9557225303552691,0.37633941455829606,1,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Social Deviance/cv_models/fold_1/checkpoint-204
0.9756392536281963,0.3064516129032258,0.8260869565217391,0.4470588235294118,0.9756392536281963,0.9756392536281963,0.9756392536281963,0.7173020466909492,0.43727245647712976,0.011921216309606082,0.9760878434711652,0.5147602605961554,2,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Social Deviance/cv_models/fold_2/checkpoint-104
0.9566044260027663,0.2032258064516129,0.9402985074626866,0.33421750663129973,0.9566044260027663,0.9566044260027663,0.9566044260027663,0.6558943846265247,0.32128798688002214,0.011583679114799447,0.9817042128869384,0.5028744232544069,3,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Social Deviance/cv_models/fold_3/checkpoint-104
0.9687067773167358,0.242152466367713,0.8181818181818182,0.3737024221453287,0.9687067773167358,0.9687067773167358,0.9687067773167358,0.678827450100947,0.36247579378128547,0.011410788381742738,0.9659607618684221,0.2991971788144476,4,/content/drive/MyDrive/Media_Deservingness_Paper/cross_validation_v2/Social Deviance/cv_models/fold_4/checkpoint-104
