accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.8333333333333334,1.0,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7777777777777777,0.5714285714285714,0.3333333333333333,0.75,0.75,Bild,6,2
0.9166666666666666,1.0,0.8,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9111111111111111,0.8235294117647058,0.4166666666666667,1.0,1.0,FAZ,12,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,1.0,Figaro,9,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,1.0,Liberation,9,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,Mediapart,3,1
0.9333333333333333,1.0,0.8,0.8888888888888888,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9206349206349206,0.8421052631578947,0.3333333333333333,1.0,1.0,Monde,15,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,MondeDiplo,3,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,Parisien,3,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,SZ,3,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,Spiegel,3,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,Welt,3,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,Zeit,9,3
