accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.983957219251337,1.0,0.8235294117647058,0.9032258064516129,0.983957219251337,0.983957219251337,0.983957219251337,0.9472397253832409,0.8945686900958466,0.09090909090909091,0.9868512110726644,0.9358068575023593,Bild,187,17
0.987012987012987,1.0,0.8666666666666667,0.9285714285714286,0.987012987012987,0.987012987012987,0.987012987012987,0.9607142857142857,0.9214686384497706,0.09740259740259741,0.9990407673860912,0.9921568627450981,FAZ,154,15
0.9646464646464646,0.8823529411764706,0.75,0.8108108108108109,0.9646464646464646,0.9646464646464646,0.9646464646464646,0.8956561017842355,0.7914535058681914,0.10101010101010101,0.9235955056179774,0.8909163129303529,Figaro,198,20
0.9696969696969697,1.0,0.6666666666666666,0.8,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.8918032786885246,0.7843137254901961,0.09090909090909091,0.8972222222222223,0.7763157894736842,Liberation,66,6
0.9696969696969697,1.0,0.7,0.8235294117647058,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9034774130646734,0.8075178224238496,0.10101010101010101,0.9955056179775281,0.9669230769230769,Mediapart,99,10
0.9818181818181818,1.0,0.8181818181818182,0.9,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9450000000000001,0.8901098901098901,0.1,1.0,1.0,Monde,110,11
0.9545454545454546,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.8762306610407876,0.7524613220815752,0.10227272727272728,0.9367088607594936,0.8030883367839889,MondeDiplo,88,9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10909090909090909,1.0,1.0,Parisien,55,6
0.9881422924901185,1.0,0.88,0.9361702127659575,0.9881422924901185,0.9881422924901185,0.9881422924901185,0.9648171325267696,0.9296636085626911,0.09881422924901186,0.9989473684210526,0.9914058355437667,SZ,253,25
0.958041958041958,0.8918918918918919,0.8048780487804879,0.8461538461538461,0.958041958041958,0.958041958041958,0.958041958041958,0.9109311740890689,0.8219362872263152,0.14335664335664336,0.9865604778496765,0.9328565849118267,Spiegel,286,41
0.9943181818181818,1.0,0.9375,0.967741935483871,0.9943181818181818,0.9943181818181818,0.9943181818181818,0.9823133353431817,0.9646302250803859,0.09090909090909091,0.967578125,0.94760101010101,Welt,176,16
0.9636363636363636,1.0,0.7142857142857143,0.8333333333333334,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9064625850340136,0.8135593220338984,0.12727272727272726,1.0,0.9999999999999998,Zeit,55,7
