accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,decade,n_pairs,n_pos_entail
0.9711111111111111,0.94,0.8245614035087719,0.8785046728971962,0.9711111111111111,0.9711111111111111,0.9711111111111111,0.9310556151371228,0.8621908127208481,0.12666666666666668,0.992544975670729,0.9622858605852848,1990.0,450,57
0.9698412698412698,0.8970588235294118,0.8356164383561644,0.8652482269503546,0.9698412698412698,0.9698412698412698,0.9698412698412698,0.9241343905082425,0.8482928189399508,0.11587301587301588,0.9748161629079461,0.9346400105775035,2000.0,630,73
0.9583333333333334,0.9642857142857143,0.7105263157894737,0.8181818181818182,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.8973262032085562,0.795260663507109,0.13194444444444445,0.9850526315789474,0.9184255186425886,2010.0,288,38
0.9551971326164874,0.9347826086956522,0.6615384615384615,0.7747747747747747,0.9551971326164874,0.9551971326164874,0.9551971326164874,0.8749495764421138,0.7507058865577755,0.11648745519713262,0.9783429552192229,0.9046994406188743,2020.0,558,65
0.9629629629629629,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.90625,0.8126626192541196,0.12037037037037036,0.9910931174089069,0.940148762618398,,108,13
