accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9852216748768473,0.9795918367346939,0.8135593220338984,0.8888888888888888,0.9852216748768473,0.9852216748768473,0.9852216748768473,0.9404866608032835,0.8810459750470006,0.07266009852216748,0.9891957593355393,0.9365821668372432,Bild,812,59
0.9895470383275261,1.0,0.8571428571428571,0.9230769230769231,0.9895470383275261,0.9895470383275261,0.9895470383275261,0.9587347232207046,0.9175050301810865,0.07317073170731707,0.9995524525599714,0.9949752628324058,FAZ,574,42
0.9803312629399586,0.9642857142857143,0.7605633802816901,0.8503937007874016,0.9803312629399586,0.9803312629399586,0.9803312629399586,0.919933692498964,0.8400244051250763,0.07349896480331262,0.9867810213234716,0.9197573039800744,Figaro,966,71
0.9910714285714286,1.0,0.875,0.9333333333333333,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.9642743221690591,0.9285714285714286,0.07142857142857142,1.0,0.9999999999999999,Liberation,336,24
0.9807692307692307,0.9523809523809523,0.7692307692307693,0.851063829787234,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9203924141594026,0.8409090909090909,0.07142857142857142,0.9920345926263087,0.9257678665943698,Mediapart,364,26
0.9719887955182073,0.9024390243902439,0.6981132075471698,0.7872340425531915,0.9719887955182073,0.9719887955182073,0.9719887955182073,0.8861207694025328,0.77250278795603,0.0742296918767507,0.9910370222361773,0.9052501958280952,Monde,714,53
0.9747899159663865,0.9285714285714286,0.7222222222222222,0.8125,0.9747899159663865,0.9747899159663865,0.9747899159663865,0.8994932432432432,0.7992125984251969,0.07563025210084033,0.9977272727272728,0.9680427370378353,MondeDiplo,238,18
0.9893390191897654,0.9692307692307692,0.8873239436619719,0.9264705882352942,0.9893390191897654,0.9893390191897654,0.9893390191897654,0.9603617308992562,0.9207355202893407,0.07569296375266525,0.9970433906785581,0.9754869281342876,Parisien,938,71
0.9810267857142857,0.9272727272727272,0.796875,0.8571428571428571,0.9810267857142857,0.9810267857142857,0.9810267857142857,0.9234907352062163,0.8470437017994858,0.07142857142857142,0.9832481971153846,0.9301082495352073,SZ,896,64
0.9829192546583851,0.9347826086956522,0.8431372549019608,0.8865979381443299,0.9829192546583851,0.9829192546583851,0.9829192546583851,0.9386810009781263,0.8773885350318471,0.07919254658385093,0.9963958601990544,0.9671693373984656,Spiegel,644,51
0.9773519163763066,0.9375,0.7317073170731707,0.821917808219178,0.9773519163763066,0.9773519163763066,0.9773519163763066,0.904912392481682,0.8100208768267223,0.07142857142857142,0.9946918043289251,0.9435217339259301,Welt,574,41
0.9868804664723032,0.9387755102040817,0.8846153846153846,0.9108910891089109,0.9868804664723032,0.9868804664723032,0.9868804664723032,0.951905025278295,0.9038167938931297,0.07580174927113703,0.9939941761708324,0.9647504667406541,Zeit,686,52
