accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.8888888888888888,1.0,0.3333333333333333,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.71875,0.4545454545454546,0.16666666666666666,0.8666666666666667,0.6805555555555556,Bild,18,3
0.9444444444444444,1.0,0.6666666666666666,0.8,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8838709677419355,0.7692307692307692,0.16666666666666666,0.9944444444444445,0.976190476190476,FAZ,36,6
0.9375,1.0,0.7,0.8235294117647058,0.9375,0.9375,0.9375,0.892777364110201,0.7869822485207101,0.20833333333333334,0.9,0.9035573122529644,Figaro,48,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,Liberation,6,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,Mediapart,12,2
0.9545454545454546,1.0,0.7272727272727273,0.8421052631578947,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9077782952957615,0.8163265306122449,0.16666666666666666,0.971900826446281,0.9281118881118882,Monde,66,11
0.9259259259259259,1.0,0.6363636363636364,0.7777777777777778,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8666666666666667,0.7359413202933985,0.2037037037037037,0.8964059196617337,0.8536241571727505,MondeDiplo,54,11
0.9166666666666666,1.0,0.5,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8095238095238095,0.625,0.16666666666666666,0.9,0.75,Parisien,12,2
0.9523809523809523,1.0,0.7142857142857143,0.8333333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9027777777777778,0.8064516129032258,0.16666666666666666,0.983673469387755,0.948051948051948,SZ,42,7
0.9444444444444444,1.0,0.75,0.8571428571428571,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9113300492610837,0.8235294117647058,0.2222222222222222,1.0,1.0,Spiegel,36,8
0.9583333333333334,1.0,0.75,0.8571428571428571,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9163763066202091,0.8333333333333334,0.16666666666666666,0.98125,0.9362980769230769,Welt,48,8
0.9166666666666666,1.0,0.5,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8095238095238095,0.625,0.16666666666666666,1.0,1.0,Zeit,12,2
