accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,roc_auc,pr_auc,decade,n_pairs,n_pos_entail
0.9555555555555556,1.0,0.7333333333333333,0.8461538461538461,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.91008991008991,0.8208955223880596,0.9608888888888889,0.93119825708061,1990.0,90,15
0.9333333333333333,1.0,0.6,0.75,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8557692307692308,0.7142857142857143,0.8968888888888888,0.8497927965512446,2000.0,90,15
0.9814814814814815,1.0,0.8888888888888888,0.9411764705882353,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9650937297996122,0.9302325581395349,0.9925925925925926,0.9722222222222223,2010.0,54,9
0.9313725490196079,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.9313725490196079,0.9313725490196079,0.9313725490196079,0.8593103448275862,0.72,0.984083044982699,0.941431809143909,2020.0,102,17
0.8703703703703703,0.8,0.4,0.5333333333333333,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.7290322580645161,0.46760563380281694,0.8909090909090909,0.7580892011977204,,54,10
