accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,outlet,n_pairs,n_pos_entail
0.9924812030075187,0.9642857142857143,0.9310344827586207,0.9473684210526315,0.9924812030075187,0.9924812030075187,0.9924812030075187,0.97165991902834,0.9433211799801127,0.07268170426065163,0.9972506989748369,0.9800607138531846,Bild,798,58
0.9835164835164835,0.918918918918919,0.85,0.8831168831168831,0.9835164835164835,0.9835164835164835,0.9835164835164835,0.9371249440214957,0.8742643672278798,0.07326007326007326,0.991600790513834,0.950660175727737,FAZ,546,40
0.9811320754716981,0.92,0.8214285714285714,0.8679245283018868,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9288824383164006,0.8577999233422767,0.07547169811320754,0.9935964181591004,0.9327394012847965,Figaro,742,56
0.9880952380952381,0.9333333333333333,0.9032258064516129,0.9180327868852459,0.9880952380952381,0.9880952380952381,0.9880952380952381,0.955807150823881,0.9116161616161617,0.07380952380952381,0.9911269591176715,0.9702470157040505,Liberation,420,31
0.9920634920634921,1.0,0.8947368421052632,0.9444444444444444,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.9700854700854701,0.9401851412295277,0.07539682539682539,0.9973458323921391,0.984382875632083,Mediapart,504,38
0.9824797843665768,0.9361702127659575,0.8148148148148148,0.8712871287128713,0.9824797843665768,0.9824797843665768,0.9824797843665768,0.9309436366630155,0.861935705493373,0.07277628032345014,0.9731912144702842,0.8933125314443893,Monde,742,54
0.9720496894409938,0.8571428571428571,0.75,0.8,0.9720496894409938,0.9720496894409938,0.9720496894409938,0.8924874791318864,0.7850467289719626,0.07453416149068323,0.9843400447427293,0.9009986642693083,MondeDiplo,322,24
0.9827188940092166,0.9454545454545454,0.8125,0.8739495798319328,0.9827188940092166,0.9827188940092166,0.9827188940092166,0.9323365709920332,0.8647300835307319,0.07373271889400922,0.9830923507462687,0.9258955219108178,Parisien,868,64
0.9883381924198251,0.9574468085106383,0.8823529411764706,0.9183673469387755,0.9883381924198251,0.9883381924198251,0.9883381924198251,0.956043956043956,0.9120991767306276,0.07434402332361516,0.9832638567237919,0.9396867701303206,SZ,686,51
0.9824797843665768,0.9591836734693877,0.8103448275862069,0.8785046728971962,0.9824797843665768,0.9824797843665768,0.9824797843665768,0.9345319297674071,0.8691358024691358,0.07816711590296496,0.9930681589030046,0.9437180809831953,Spiegel,742,58
0.9839650145772595,0.9534883720930233,0.82,0.8817204301075269,0.9839650145772595,0.9839650145772595,0.9839650145772595,0.9365599804955148,0.8731722074691586,0.0728862973760933,0.9942138364779874,0.9578091192550534,Welt,686,50
0.9805194805194806,0.8727272727272727,0.8571428571428571,0.8648648648648649,0.9805194805194806,0.9805194805194806,0.9805194805194806,0.9271840069600741,0.854368932038835,0.07272727272727272,0.9809673869547819,0.9418657147698587,Zeit,770,56
