accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.9259259259259259,1.0,0.7777777777777778,0.875,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9111842105263157,0.8235294117647058,0.3333333333333333,0.9849108367626885,0.9774112372460131,France,81,27
0.9312169312169312,1.0,0.7936507936507936,0.8849557522123894,0.9312169312169312,0.9312169312169312,0.9312169312169312,0.9179495742194023,0.8368200836820083,0.3333333333333333,0.9906777525825146,0.9832064442078177,Germany,189,63
