accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,country,n_pairs,n_pos_entail
0.971830985915493,0.9523809523809523,0.759493670886076,0.8450704225352113,0.971830985915493,0.971830985915493,0.971830985915493,0.9147887323943662,0.8297935570788921,0.10115236875800256,0.9662266940747954,0.9146189213257112,France,781,79
0.9757575757575757,0.9666666666666667,0.8055555555555556,0.8787878787878788,0.9757575757575757,0.9757575757575757,0.9757575757575757,0.9326599326599326,0.8654434250764527,0.10909090909090909,0.9562757201646089,0.9052841737428977,Germany,990,108
